"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Sdc3",102.588762291903,1.41346013746003e-06,0.00144269392448808,0.17977406668628,0.516998322472681
"Laptm5",63.3092550760456,2.48767697440713e-06,0.00144269247589165,0.131652428069566,0.438749248174106
"Ptpru",1.46866323691644,-2.57573297623799e-07,0.0014426948242217,0.596586025810952,NA
"Mecr",42.2665506246371,-1.04653300624543e-06,0.0014426943270909,0.233974710212108,0.595586045753868
"Srsf4",24.4689130742918,-8.64574254803366e-07,0.00144269449360319,0.671963777372811,0.896001925644326
"A930004J17Rik",0.85062699371836,-3.53553197912342e-07,0.0014426949599071,0.465468603149177,NA
"Gm12992",1.9471797593964,-3.96834935575083e-07,0.001442694917847,0.352327868428343,NA
"Gm50475",0.139777157329489,-1.12822169408212e-07,0.00144269492380738,0.958375386171019,NA
"Tmem200b",12.8577976974716,6.20926292641877e-07,0.00144269481986353,0.11032473700129,0.399502596407961
"Epb41",433.088845131867,-2.30155993143475e-05,0.00144276549911972,0.103593975931045,0.386021367976251
"Oprd1",0.339013646997742,-3.97566479925039e-08,0.00144269490636888,0.880635932961464,NA
"Ythdf2",98.5337950510073,3.10291768816781e-06,0.00144268583724072,0.179426842948119,0.516749307690583
"Rps15a-ps4",0.249662607985307,-2.41526856387849e-07,0.0014426950024046,0.71369145918421,NA
"Gmeb1",74.2290301914303,3.35955700985223e-06,0.0014426944773396,0.0152257073457335,0.164101267305672
"Gm28874",0.463923844383606,-2.73506442422003e-07,0.00144269501757767,0.561640521850011,NA
"Gm28872",0.0110629377763403,-8.99760554912768e-08,0.00144269499949802,0.873194187894668,NA
"Taf12",62.1532418977634,1.05635746936783e-06,0.0014426939607399,0.287338617174881,0.658055227929478
"Rab42",0.0584010089973395,3.06991627973977e-07,0.00144269499058266,0.653651056615453,NA
"Snhg12",98.4100635624895,-7.90554821267793e-07,0.00144268912903601,0.656083958816897,0.889276722133308
"Trnau1ap",70.2788999510723,1.49412843558089e-08,0.00144269260781192,0.994629737984856,0.99973560963458
"Rcc1",19.5078326965603,7.87886618332626e-07,0.00144269442755329,0.28945365191922,0.660398998188183
"Gm17300",0.0774405644343821,-1.88251599060337e-07,0.00144269498773989,0.920740206180994,NA
"Phactr4",111.29219760534,-5.51134330236783e-07,0.00144268621124874,0.850573813981233,0.964215189238247
"Med18",75.8373223137302,7.51460699481106e-07,0.00144269364449805,0.472071733133262,0.800919448286706
"Sesn2",27.2726341205615,5.54988644717521e-07,0.00144269385654564,0.564723860417361,0.851473528990928
"Gm12981",0.110463301253132,-2.0762532408457e-07,0.00144269499045456,0.860427475345944,NA
"Atpif1",83.4495790138134,6.46247826413764e-07,0.00144269369675363,0.689998780807599,0.905188145093381
"Dnajc8",119.188864390156,-2.63774725593682e-06,0.00144269398197931,0.0405791072628792,0.241313348014837
"Ptafr",8.76791432298042,1.23061508989633e-06,0.00144269480033137,0.0761227073811348,0.332548532840523
"Eya3",29.6519613621916,-9.93702505324925e-08,0.00144269434317303,0.867555883974389,0.969740182790476
"Xkr8",13.4416848021022,-7.65387413242926e-07,0.00144269489130846,0.117599165601922,0.413348682828867
"Smpdl3b",1.14601303730328,-1.95075305460361e-07,0.0014426948303401,0.556087815247972,NA
"Rpa2",6.15864094933695,7.590446653479e-09,0.00144269450648201,0.877031094780223,0.971970798048951
"Themis2",44.2765550439303,-7.71027015252039e-07,0.00144269300493734,0.535394523480271,0.836202550864545
"Gm13022",0.277821201996896,-2.53165525711821e-07,0.00144269500591133,0.681710525548473,NA
"Ppp1r8",111.531829925808,7.23744632538801e-07,0.00144269083779952,0.683081090902165,0.901414307007585
"Stx12",86.3243434043852,-9.30491856114484e-07,0.00144269396295823,0.329066541747053,0.697284418975253
"Gm13033",0.434809140237294,-2.90806621540395e-07,0.00144269496439213,0.647329254119464,NA
"Fam76a",91.4667189286234,-3.12311606409382e-06,0.00144269421295254,0.0118965306684671,0.151002377166247
"Fgr",88.599140904052,1.22585420864656e-06,0.0014426943472561,0.0394927831493521,0.239659914145231
"Ahdc1",27.6852023998897,3.47591805439938e-07,0.00144269431322876,0.647544409007805,0.886590212227555
"Wasf2",90.9105309679511,1.39803906975865e-06,0.001442687947864,0.177387215506358,0.513852644580178
"Gm24636",11.0072966695318,4.03711170366458e-07,0.00144269506355998,0.0148759287431444,0.163021557663136
"Cd164l2",41.6772361234892,-11.132058822722,3.54533505022322,1.52830957896707e-09,1.68201385662318e-06
"Map3k6",17.5891189617659,-2.13476381346707e-06,0.00144269561428616,0.000598710712043863,0.0270599171749792
"Sytl1",64.8204752049424,-4.22790045164659e-08,0.0014426939797732,0.955677031180353,0.988051226161182
"Tmem222",78.3703610011092,-2.15228464122922e-06,0.00144269106228726,0.234122391278442,0.595765120531499
"Gm13259",1.64516992106955,-3.06730066288488e-07,0.00144269504121289,0.255732202905783,NA
"Wdtc1",216.57719429501,3.75657833657531e-06,0.00144267062015899,0.740670622249447,0.924330928474581
"Slc9a1",58.4120982371782,-6.95487798559704e-07,0.00144269339485028,0.608562611967338,0.870553590678001
"Tent5b",2.34020036666413,3.92238215341364e-07,0.00144269505396548,0.094015840226721,NA
"Kdf1",15.5934380919869,6.47641906432415e-07,0.00144269460343281,0.377726425356508,0.739330381338043
"Nudc",135.75437361953,3.91974259130204e-07,0.00144269095946218,0.258079802673074,0.62337635596002
"Nr0b2",54.4365343631998,-9.72405880664482e-07,0.0014426938186523,0.750795754375626,0.92769919228956
"Gpatch3",17.6335518012522,-8.45479604249444e-07,0.0014426949681802,0.0785013075234265,0.338158523280468
"Gpn2",23.8202994261274,3.53052330665771e-07,0.00144269430203642,0.626717457572265,0.878179573142367
"Sfn",2.23841357102224,-3.47036126680696e-07,0.00144269470566447,0.58704437405319,NA
"Zdhhc18",79.0559615825685,-1.70813411033782e-09,0.00144269308576547,0.994907680514135,0.99973560963458
"Gm13213",0,4.20672434702418e-07,0.0014426950667791,1,NA
"Pigv",68.6454241229181,1.61635124857751e-07,0.00144269338663515,0.886531297455894,0.974785858217399
"Arid1a",269.837935912779,5.60641883975802e-07,0.00144268696447611,0.819428901745726,0.953426860787361
"Mir7227",0.0441188898971447,-1.5613789587968e-07,0.00144269498728635,0.997581719035861,NA
"Gm25270",0,-3.16760054374164e-07,0.00144269505457014,1,NA
"Rps6ka1",116.406301096136,5.64821118416539e-06,0.00144268052266457,0.165470574223185,0.494678037957089
"Hmgn2",63.2931512173117,-2.58425623177221e-07,0.00144268785252792,0.907410269963357,0.978973405211195
"Dhdds",82.2171771191191,-2.69955070761735e-07,0.00144269302919243,0.806223272767221,0.949685259497968
"Lin28a",13.9822417153512,4.07223777499456e-07,0.00144269506455166,0.0106956744913371,0.145446638841021
"Zfp683",0.733513754383795,1.30843681199933e-08,0.00144269486565416,0.954601368718103,NA
"Crybg2",35.0656485548145,-1.44320275112527e-06,0.00144269522460823,0.0145906721014313,0.162560175200822
"Cd52",57.6561582052166,1.49287710448407e-06,0.00144269453544467,0.086913476024153,0.351593794297209
"Ubxn11",1.0484181702212,-3.80616478756951e-07,0.00144269495890781,0.407690148691635,NA
"Sh3bgrl3",80.0822940132833,3.31633127843548e-06,0.00144269428569301,0.0225326160974517,0.190612366100821
"Cep85",376.833542897616,-6.25702722886054e-06,0.0014426872688794,0.0500180897908789,0.272228444895042
"Zpld2",7.73485711913044,3.96825926173958e-07,0.00144269506162566,0.0236723068482677,0.195523823272882
"Gm13131",12.5444666927564,7.67058536296104e-08,0.00144269441974476,0.95856450465863,0.988905899551743
"Catsper4",55.3648207240948,-4.19387837729976e-07,0.00144269436932381,0.555023883924836,0.847049128715716
"Cnksr1",1.92371671828869,-4.72375127729334e-07,0.00144269498725265,0.24066165148439,NA
"Zfp593",0.110496516555187,-2.07640641889157e-07,0.00144269499045763,0.860375341617353,NA
"Gm30191",1.08656415150686,-3.11683391260073e-07,0.00144269504922811,0.345605587958753,NA
"Grrp1",0.483731142994292,6.78737059530762e-08,0.00144269486923088,0.870066686105543,NA
"Pdik1l",51.8698256178846,1.33420963616068e-08,0.00144269319647538,0.994163040061967,0.99973560963458
"Trim63",14.4110890672836,9.63138678107876e-07,0.00144269506606748,0.0221754998992314,0.189758677742944
"Gm13195",0.189409118867928,-2.32302697103559e-07,0.00144269499795893,0.759216965364069,NA
"Slc30a2",14.4426264584807,4.16942262586576e-07,0.00144269474699413,0.39157649167124,0.751180295915654
"Extl1",44.1128096490541,1.02667255250755e-06,0.0014426946557028,0.153119382630942,0.474128506345973
"Pafah2",296.996021987073,-2.13384778111294e-06,0.00144268694686389,0.398942560304295,0.755891166892348
"Stmn1",43.327811105739,4.6374766910357,0.930174005698543,6.9196290578316e-08,4.26470578092277e-05
"Paqr7",141.210109153128,7.83459201793892e-07,0.00144269374189328,0.996764591890986,0.99973560963458
"Aunip",0.243019262756891,-2.474577856622e-07,0.00144269500316104,0.708587921007771,NA
"Mtfr1l",211.451428390647,-6.72189884400329e-06,0.00144268872740287,0.0369615039334015,0.233114525710892
"Selenon",57.6679674427959,2.39843142358202e-07,0.00144268964716185,0.870170286868659,0.970368660351184
"Man1c1",33.6695877419346,1.71705348035586e-06,0.0014426952422812,0.0106218425503227,0.145446638841021
"Mir6403",0.116802017994679,2.43829726974935e-07,0.0014426949911579,0.570179549021648,NA
"Ldlrap1",60.3154949164558,-1.04815974128249e-06,0.00144269107122497,0.544945305210121,0.840660518890424
"Maco1",119.850818232115,-3.86002097487163e-07,0.00144269331788498,0.720370074598059,0.918231738678955
"Rhd",10.668910333912,5.68924847009389e-07,0.00144269497778731,0.581617486633206,0.859292572062944
"Tmem50a",205.676040429155,4.92072306491566e-07,0.00144269340123649,0.661603538342675,0.891784386211524
"Rsrp1",1340.21032125928,-1.89568514252782e-06,0.00144269088795921,0.307835790251868,0.679824259165943
"Syf2",154.129988814964,0.622390717609875,0.251564329110627,0.000424830949388732,0.0216032847134706
"Runx3",12.4561002873684,-1.80196335946666e-06,0.0014426954888703,9.20662656417408e-05,0.00859731527883602
"Clic4",126.173084332116,1.81784955353003e-06,0.00144269177884894,0.368524505429807,0.731918739322309
"Srrm1",174.861460713833,-6.58210469271175e-06,0.00144269410138205,0.00895019941248892,0.135068239517756
"Ncmap",17.351178250325,4.82981240932668e-07,0.00144269464194717,0.406521357434313,0.76112389365972
"Gm12991",0.163342076326161,2.523553931555e-08,0.00144269488718585,0.857329473128419,NA
"Rcan3",10.7536014202604,7.37206648270659e-07,0.00144269470230496,0.0279009914065612,0.207881274464359
"Nipal3",23.2087757275114,-2.4197638335227e-07,0.00144269331601203,0.825208450994538,0.955857150272428
"Stpg1",16.1726426896258,2.01523608897633e-07,0.00144269476188574,0.672806058353168,0.896082481469481
"Grhl3",0.249357979498438,2.08432599457112e-08,0.00144269487647133,0.912916029950815,NA
"Ifnlr1",0.217816818204732,-3.66739470527373e-07,0.00144269501420984,0.731128066682125,NA
"Gm12989",3.27750233505805,7.40217311511888e-07,0.00144269453549471,0.339475479814759,NA
"Il22ra1",0.631357794363568,-2.84055555661623e-07,0.00144269502453497,0.482536496372529,NA
"Myom3",12.2413616534634,-1.30281197496555e-06,0.00144269525697169,0.000904276090227137,0.0353205370576457
"Srsf10",139.040514735817,1.51583394043431e-06,0.00144269309199101,0.254067809192711,0.618139397448492
"Pnrc2",197.039964777595,-3.44315229436661e-06,0.00144269409301392,0.0105571296944118,0.145446638841021
"Cnr2",12.0004792835243,-7.61906204031492e-07,0.00144269461956986,0.23899022682601,0.601496474180849
"Fuca1",162.339696959605,4.67720290736696e-07,0.00144269165326342,0.380824462925715,0.741318624752346
"Hmgcl",353.883165372355,1.804217929173e-06,0.00144267916881712,0.544612628753556,0.840505059422079
"Gale",63.1971772174701,-7.47071002529967e-07,0.00144269337138214,0.509448676284895,0.822145932887362
"Lypla2",202.355901982903,8.19859890262785e-07,0.0014426917814521,0.603129308189769,0.868657472722295
"Pithd1",42.4078645451573,7.65513718804651e-07,0.00144269412488242,0.33455999143767,0.702770908212032
"Eloa",117.955293132323,-8.90279162201624e-07,0.00144268950559571,0.679414684685549,0.89947286915029
"Gm24362",2.29282908014107,4.21226785151888e-07,0.00144269505448735,0.113921945805652,NA
"Rpl11",1332.19074946085,-5.20162262960145e-06,0.00144261586386021,0.735259698680365,0.922923131345585
"Id3",291.122208577925,7.64203008803814e-06,0.00144269920471725,0.196050974450992,0.545360789734769
"E2f2",25.368989331703,9.60493766982144e-07,0.00144269404350738,0.302136927096415,0.674001125336842
"Asap3",80.7280463897125,8.35046882610031e-07,0.00144269306010619,0.498736817776972,0.815891064837303
"Tcea3",312.75172748683,2.20461275432887e-08,0.00144268499395055,0.720367479216407,0.918231738678955
"Zfp46",36.4395364796436,1.76977371206373e-07,0.00144269358610037,0.86669183090309,0.96957402104449
"Hnrnpr",246.964780012208,4.94455160979484e-06,0.00144269031080425,0.448682425962965,0.788739169336837
"Htr1d",9.45012295889837,1.90375392157656e-07,0.00144269489130285,0.609410838447642,0.871064097138578
"6030445D17Rik",15.8830744261745,-5.85014611113799e-07,0.0014426944925268,0.37813541592857,0.739485463650361
"Luzp1",38.6534580966076,-2.058285499186e-07,0.00144269438063492,0.963561235591895,0.990481804537991
"Kdm1a",38.9956814738978,-9.61444440219702e-07,0.00144269409913827,0.642433382510484,0.885668326022634
"Gm12987",0.0220926602506265,-1.21420841208474e-07,0.00144269499190192,0.922439792483082,NA
"Ephb2",4.47199844454927,7.63135439334953e-07,0.00144269509524977,0.0182733004005668,NA
"C1qb",143.582975102398,9.79693594713973e-07,0.00144269184556902,0.533062540986477,0.835122280784915
"C1qc",161.11403918741,-3.01942275756168e-06,0.00144269320469832,0.957114321807512,0.988618185319444
"C1qa",198.195507518317,1.43869793542207e-05,0.00144271507578748,0.0686970713850775,0.31738664944566
"Zbtb40",63.8211125584788,2.57715236710582e-06,0.00144269201530768,0.144218524513206,0.459165060619946
"1700037C06Rik",3.4535663565058,1.35678145082491e-07,0.00144269487612673,0.0615963018876667,NA
"Gm13001",17.806462594017,-6.39582725051361e-08,0.0014426947463379,0.882254902170281,0.973166104326349
"Gm13003",5.97700940283579,1.00896959645196e-06,0.00144269516728582,0.0209729613572998,0.184757921888233
"Wnt4",75.391841516011,1.49164970421243e-06,0.00144269142557099,0.393756715424443,0.752622308066729
"Cdc42",463.960606143316,-7.02411659060943e-06,0.00144268094940376,0.295510831635869,0.667042322567458
"Gm25772",0.0441188898971447,-1.5613789587968e-07,0.00144269498728635,0.997581719035861,NA
"2810405F17Rik",2.68466557627988,-1.06629351098008e-07,0.0014426947510695,0.76094632265314,NA
"Hspg2",171.675857913433,-2.62327503277448e-07,0.00144269051353143,0.881635550110286,0.973166104326349
"Ldlrad2",0.132555961503759,-4.40551521273567e-07,0.00144269506490504,0.827220789723105,NA
"Usp48",196.505808852199,-3.57215347454396e-06,0.00144268971691711,0.126878688212055,0.431555591163651
"Rap1gap",52.7522976154546,-1.58571266564313e-06,0.00144269480702633,0.0428041989379585,0.248878149900402
"Rap1gapos",0.360997116254049,-1.53188309366178e-07,0.00144269492948062,0.802102501263679,NA
"Alpl",73.5185450555045,1.00272415237345e-06,0.00144269357668036,0.366907095905602,0.731081024878893
"Ece1",406.325866260899,-9.92218562569776e-06,0.00144267491207296,0.0410975500653331,0.242751027187627
"Gm13012",0.0552482582775933,7.23125622957078e-07,0.00144269507260366,0.97193362709393,NA
"Eif4g3",515.840205939997,4.29282014769801e-06,0.0014426836132357,0.0668692950590586,0.313997255467666
"2310026L22Rik",5.14214565694929,5.64489838893609e-07,0.00144269492002063,0.202117263884641,0.553442829560076
"Hp1bp3",367.715178191858,3.77341376331566e-06,0.00144267019041324,0.389021400887,0.749536294218694
"Sh2d5",0.220926602506265,-2.42972774027064e-07,0.00144269500122068,0.727888422305526,NA
"Ddost",244.935577790937,8.99614407084612e-07,0.00144268327542446,0.761552764361993,0.931804549418504
"Pink1",744.822237907823,1.26464245014473e-05,0.00144265641406608,0.0702441975153687,0.320534440814756
"Cda",63.5384621906612,1.0339065387954e-06,0.00144269470577807,0.127032306157737,0.431631759072746
"Rpl38-ps1",0.165761528295294,-6.91348965224994e-08,0.00144269490976779,0.959603145393161,NA
"Mul1",111.737577737335,-1.51948484023793e-06,0.00144269235375213,0.311966620078937,0.684364377325403
"Camk2n1",708.352573674219,-5.00222198614886e-06,0.00144268932497985,0.0650597586600224,0.311053992975058
"Ubxn10",2.86870049664803,4.67273809124441e-07,0.00144269506368532,0.0531488153835297,NA
"Pla2g2c",0.176795310361661,-2.31371109501009e-07,0.0014426949969398,0.772796579079106,NA
"Pla2g2d",14.5731617243874,4.24358857010298e-07,0.00144269483028073,0.347770928984301,0.714460596505348
"Pla2g2e",0.0662779807518794,-1.79611969372109e-07,0.00144269498717271,0.945119703015678,NA
"Otud3",3.07350918126365,-5.77527393716766e-07,0.00144269485883702,0.236208188645989,NA
"Rnf186",28.7807033290838,-4.2775635493744e-07,0.00144269443235899,0.456203083926542,0.793739433799249
"Tmco4",51.1452772463083,-3.28985099011556e-06,0.00144269312956017,0.030670631229381,0.215099265353802
"Nbl1",8.57172505519854,1.00169062634913e-06,0.00144269465833015,0.0252492061878812,0.200432647574896
"Micos10",340.266801294178,-1.07864541897257e-06,0.00144268193120544,0.849177906686931,0.963735286798784
"Hspe1-ps4",1.12284824882606,3.82317928725158e-07,0.00144269504362335,0.188080617875556,NA
"Capzb",420.7215449317,1.95505990826623e-06,0.00144267112336934,0.643710883968439,0.885799526675512
"Pqlc2",59.1458513159137,1.00097833085478e-06,0.00144269342856951,0.388510441477297,0.74884573617838
"Akr7a5",273.609044442541,7.90495854047183e-06,0.00144267400838886,0.594890911466581,0.86464287933941
"AL807811.1",0.557083752692161,5.57318980329539e-08,0.00144269486715968,0.88482346158511,NA
"Gm25732",0.0292806407743026,1.9947678211314e-07,0.00144269498322822,0.715723605955532,NA
"Gm13019",7.37963612063043,4.00801572559445e-07,0.00144269505737787,0.0769346889449272,0.335145515200294
"Mrto4",75.0210585424057,3.83549199402759e-07,0.00144269327678894,0.740679278763033,0.924330928474581
"Emc1",119.560715715909,-1.22432799780266e-06,0.00144269353840867,0.991429605073777,0.999267338086813
"Ubr4",389.122974758103,-1.69551285797033e-06,0.00144268491346586,0.538918849770148,0.837963863214369
"Iffo2",37.141970567071,6.27549171517174e-07,0.00144269464324867,0.947745468569611,0.986782567969943
"Gm25571",0.149594909497722,2.54830836527012e-07,0.00144269499338843,0.691492282429826,NA
"Aldh4a1",673.454741214443,3.60422841427397e-06,0.00144267875283969,0.703839088658793,0.911323754458376
"Tas1r2",6.57470246744902,8.56074396351343e-07,0.00144269513101294,0.00653463318370956,0.114174526054375
"Klhdc7a",117.896120235293,-2.38511310847458e-06,0.00144268799818602,0.322189378698908,0.692395882930324
"Igsf21",0.258849417472984,-1.39451964290056e-08,0.00144269487906754,0.925779546800711,NA
"Gm13017",0.175203026992018,3.12206751703629e-07,0.00144269500165143,0.513653371098458,NA
"Gm13021",58.8478104080522,3.07849330618774e-06,0.00144269483781859,0.0128980841414197,0.155718678780871
"Arhgef10l",85.8099103472298,-2.16650237734746e-06,0.00144267826453644,0.540839957374083,0.838693846942419
"Gm13025",0.917136265762653,2.69675857923248e-07,0.00144269494266459,0.386915612179853,NA
"Rcc2",123.334123489217,1.15833909786398e-06,0.00144269196057588,0.9337705428735,0.983405099531113
"Padi6",63.0759259258434,5.69329091642806e-07,0.00144269484904044,0.240806604237152,0.603640116978024
"Padi4",2.44448632127274,-9.91193950750006e-08,0.00144269457684054,0.0677246851109085,NA
"Padi1",0.0584010089973395,3.06991627973977e-07,0.00144269499058266,0.653651056615453,NA
"Padi2",0.300651144247734,3.09359922134645e-08,0.00144269487330521,0.90642573251531,NA
"Sdhb",740.137911206478,1.58053299844931e-06,0.00144267702189887,0.647086270409608,0.886406939408894
"Atp13a2",51.9466747619714,2.28408645508994e-06,0.00144269483263764,0.526172396024739,0.831684886945955
"Mfap2",0.161756466002429,-1.32149222407006e-07,0.00144269493003865,0.924448043468401,NA
"Crocc",11.4228498739586,-9.86564744758265e-07,0.00144269504222635,0.0278303679468243,0.207631112147575
"Necap2",56.1429654688303,5.64410564372749e-07,0.00144269403596641,0.538967891506528,0.837963863214369
"Spata21",4.06670258500365,-3.26074947007708e-07,0.00144269505230888,0.112933447197158,NA
"Szrd1",175.040903224303,-3.21135789110711e-06,0.0014426922620621,0.0802258856625083,0.342443277812026
"4921514A10Rik",0.456100768501647,3.87337132068476e-07,0.00144269504358838,0.56596145059796,NA
"Fbxo42",46.0625728603991,4.63671773465129e-07,0.00144269440096221,0.520556426412951,0.827480786740936
"Cplane2",0.227298534549865,1.13541440187543e-08,0.00144269488028438,0.879394488347021,NA
"Arhgef19",234.370877968886,-1.19497813945901e-06,0.00144269203900663,0.434985175355891,0.780912400397437
"Gm13055",12.8554394881345,3.64193612498351e-07,0.0014426945203212,0.112364945224311,0.404041791369004
"Gm13056",89.6420135390025,1.03798209282011e-06,0.00144269421387437,0.243557672371173,0.606748038139861
"Epha2",51.4506750719371,4.7480736454732e-08,0.00144269395467346,0.962548271463679,0.990384819725434
"Gm13074",0.0876015134960092,3.24919465877738e-07,0.00144269499441256,0.607149312940767,NA
"Fam131c",3.11253024614944,1.46080910700394e-06,0.00144269512110963,0.741891779148008,NA
"Clcnkb",4.67670797275419,-3.14282015606232e-07,0.0014426950518602,0.0982497243388036,NA
"Hspb7",17.7692241457773,8.79779927809878e-07,0.00144269514899753,0.00149837861747111,0.0475041517242692
"Zbtb17",58.4860735642102,-1.82602771829886e-07,0.00144269398818568,0.830204870401158,0.957659367111986
"Spen",86.9161501091842,-1.82163054653566e-06,0.00144269294931393,0.194123595485371,0.542250971580601
"B330016D10Rik",19.7454579885004,1.96222009334229e-07,0.00144269426371808,0.882126300873335,0.973166104326349
"Fblim1",74.9036321194825,1.08256641533983e-06,0.0014426944401002,0.0207224757825458,0.183606616939313
"Tmem82",22.1846720056098,2.31079364122932e-08,0.00144269454152496,0.989045114956958,0.998179546162101
"Slc25a34",25.5208279134498,-7.1478263049019e-07,0.0014426945794408,0.313636886243668,0.685454043099829
"Plekhm2",121.590120544457,-6.85242754118986e-07,0.00144268890658584,0.74753927141901,0.926729052730097
"Ddi2",431.859445459492,-5.76935279338146e-07,0.00144268555041574,0.823677422298175,0.95515931761938
"Agmat",384.6271723065,-6.52684396062375e-06,0.00144268308382803,0.0823322403860996,0.346067743667549
"Dnajc16",23.849364510603,-1.58606868648032e-06,0.00144269478103434,0.499939357519471,0.816962177195211
"Casp9",47.4463818091252,1.30709158296416e-06,0.0014426930868738,0.313456056678394,0.685262616529612
"Cela2a",0.292005044986697,3.22341900758682e-07,0.00144269501293687,0.433840025636098,NA
"Ctrc",2.68084117006447,3.93683015278971e-07,0.00144269505530594,0.0818965267465423,NA
"Efhd2",257.690921295235,6.39689713488471e-07,0.00144267162755642,0.447128516034116,0.787158256440397
"Fhad1",59.7819434295439,-5.72384872383791e-06,0.00144269990842421,0.000199565927107108,0.0130622472186719
"4930455G09Rik",3.41533441985889,6.73524766087642e-07,0.00144269466289535,0.27523896551168,NA
"Tmem51",58.7009015643904,7.22247403134954e-07,0.00144269347155006,0.10822572888116,0.396030032825773
"Tmem51os1",2.21973874266538,1.19531213743962e-07,0.00144269487233517,0.198349298005649,NA
"Kazn",10.5095444542934,4.4220344392429e-07,0.00144269483932056,0.0500650968155417,0.272384603540731
"Gm37624",0,4.08303245101279e-07,0.00144269506506903,1,NA
"Prdm2",104.098519346599,3.64983221360667e-07,0.001442689346149,0.861172225267079,0.967573641867101
"Gm13039",0.0291203682230369,1.99289306307647e-07,0.00144269498323247,0.716113182172373,NA
"Eef2-ps2",15.6127626886353,-5.17325201551546e-07,0.00144269436553852,0.486609891122058,0.809248267934018
"Pdpn",34.9670216280585,1.37744950431504e-07,0.00144269425490975,0.855064646015752,0.965684678282687
"Anp32b-ps1",21.0566169377356,8.95744828291589,2.56439274903904,1.94679872933255e-05,0.00296992820015405
"Pramel1",0,4.17760558762539e-07,0.00144269506629828,1,NA
"Pramef8",21.5800189430987,9.02732989344615e-07,0.00144269450879274,0.223920464467322,0.583685758164862
"Oog4",0,-3.17687219494358e-07,0.00144269505551166,1,NA
"Gm13080",0.0110629377763403,-8.99760554912768e-08,0.00144269499949802,0.873194187894668,NA
"Gm13082",0.508366329213665,-6.85709124293187e-08,0.00144269484531979,0.950945204507921,NA
"Gm13089",9.36841059964257,-3.80629798368103e-07,0.00144269506144579,0.0298033588511283,0.212057152387551
"Gm13078",7.54287934929511,3.75980270698757e-07,0.0014426950604566,0.0244429814932094,0.198011282254138
"Gm13081",13.0897582016054,4.05327684995626e-07,0.00144269506415864,0.0117283461518644,0.150368335779112
"Pramef17",0.043840824885821,2.26231030400442e-07,0.00144269498323843,0.682115938902305,NA
"Oog3",7.32006465300657,-3.05346978920104e-07,0.00144269505303326,0.0612334925121425,0.302496201547641
"C87977",0,-3.21737387504686e-07,0.00144269505502019,1,NA
"Gm13123",1.02634529955453,2.80159042734712e-07,0.00144269457553758,0.671823890918005,NA
"Pramel5",2.03502510513053,-3.06630122397252e-07,0.00144269504421077,0.21141336388685,NA
"Pramef12",5.65239558705686,4.01555082222442e-07,0.00144269506108643,0.0350070128050094,0.226609201928882
"Gm13121",0.101025891635235,-2.02048576675296e-07,0.00144269498953464,0.876867809897735,NA
"Gm13126",0.713524550336684,2.30182896445444e-07,0.0014426950065099,0.424403034841456,NA
"Gm13127",0.37694056031162,-1.1960956651415e-07,0.00144269490989843,0.88742002701815,NA
"Dhrs3",603.572246894641,1.69485604842363e-05,0.00144269929752491,0.306538984615773,0.678581420585507
"Vps13d",210.689586505283,-9.27700904665467e-06,0.00144270108597415,0.869993230855776,0.970309763223199
"Tnfrsf1b",70.7312975879615,-3.79238251002381e-07,0.00144269369865965,0.698459248583008,0.908250493895433
"Tnfrsf8",5.89297156763351,-5.63963182842199e-07,0.00144269508055656,0.0198283389173533,0.182070945195816
"Gm13230",0.510449281862064,-5.96959781552886e-07,0.00144269506629692,0.5527386429785,NA
"Gm13226",10.0901881115519,-9.09664657040603e-07,0.00144269510310925,0.0104181694047561,0.145401407779422
"Gm13212",1.15063925002326,4.61191678386715e-07,0.00144269493387967,0.960313757510901,NA
"Zfp980",5.07666814813798,-3.4185715885947e-07,0.00144269505445439,0.0779346500513257,0.337399891554054
"Gm13244",2.5921137409556,6.86291978152887e-07,0.00144269495584118,0.0642163936847811,NA
"Gm13243",4.01160249663912,3.98593189789115e-07,0.0014426950589906,0.0520652722764201,NA
"Znf41-ps",5.20415352060872,1.0425242832234e-06,0.00144269513104593,0.0199981015298278,0.182682680177257
"Gm13034",0.023686364914699,-1.24507280915476e-07,0.00144269499151699,0.928431438419882,NA
"Zfp987",4.82252018583699,-3.39955238280253e-07,0.00144269505414505,0.0848051354583882,NA
"Zfp600",1.95581547271235,-3.14776769964273e-07,0.00144269505209585,0.21856710372045,NA
"Gm13168",0.126644395312794,4.05880124504406e-07,0.00144269500997565,0.691492282431461,NA
"Zfp992",1.03524312031427,-4.14923478867434e-07,0.00144269495833894,0.857014410365675,NA
"Gm13245",0.154648621754385,-2.25224679291389e-07,0.001442694994846,0.798121988421271,NA
"Zfp981",5.17718777642875,3.39053050087474e-07,0.00144269498659713,0.17425354962442,0.508721539210791
"1700095A21Rik",1.32092037478479,-3.14442332658767e-07,0.0014426950521206,0.301704461546284,NA
"Gm13233",0.0724376101004574,-1.46617633225833e-07,0.00144269499149498,0.929392860225755,NA
"Zfp993",0.932579088715963,6.78190665972857e-07,0.00144269503311837,0.571443604989768,NA
"Zfp989",0.450428289629538,-1.34422983286177e-07,0.00144269493635192,0.751971846010225,NA
