"","BC16_fliv_N_1.sort.bam","BC16_fliv_N_2.sort.bam","BC16_fliv_O_1.sort.bam","BC16_fliv_O_2.sort.bam","BC16_fliv_P_1.sort.bam","BC16_fliv_P_2.sort.bam","BC16_fliv_Q_1.sort.bam","BC16_fliv_Q_2.sort.bam","BC16_fliv_R_1.sort.bam","BC16_fliv_R_2.sort.bam","CTRL_fliv_B_1.sort.bam","CTRL_fliv_B_2.sort.bam","CTRL_fliv_D_1.sort.bam","CTRL_fliv_D_2.sort.bam","CTRL_fliv_E_1.sort.bam","CTRL_fliv_E_2.sort.bam","CTRL_fliv_F_1.sort.bam","CTRL_fliv_F_2.sort.bam"
"Gm43465",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.38421102826187,8.38765666384292,7.77220626039782,7.77220626039782,8.49462562496262,8.54178161176459,8.32013880008729,8.02729072483595
"Gm43652",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.83368735781563,7.83377984738878,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.90214408972936,8.90828817341304,7.85871424262458,7.85895190558427,7.77220626039782,8.22539177914152,7.77220626039782,7.77220626039782
"Npnt",7.77220626039782,7.77220626039782,7.89527523028582,7.89522839821035,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.54295664360629,8.54725876059059,7.84284325860784,7.84303733874237,7.77220626039782,7.77220626039782,8.39245637850301,8.3930456857723
"A530083M17Rik",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.54295664360629,8.56285616427299,7.82215665511846,7.82229391111243,8.56018654844982,8.52319953698722,7.77220626039782,7.77220626039782
"Esrp1",7.77220626039782,7.77220626039782,7.86524974151575,7.86521432600736,7.83368735781563,7.83377984738878,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.86065282210139,8.86659188015105,7.77220626039782,7.77220626039782,8.35178629785174,8.35156255993518,7.77220626039782,7.77220626039782
"Fbxo10",7.77220626039782,7.77220626039782,7.93330651403261,7.93324523618995,7.90259285272143,7.90278889684571,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.94514458635282,7.94561927130092,8.36408159223859,8.3638532370753,8.64287049010108,8.64368580826973
"Tlr4",7.77220626039782,7.77220626039782,7.88615091867034,7.88610755496725,7.91634317112166,7.92297296320204,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.34251270336284,7.77220626039782,7.98394832436321,7.98452917072897,7.77220626039782,7.77220626039782,8.60682426988842,8.60760768574711
"Prpf38a",9.02605522287442,9.01301228943835,8.25130970776062,8.23990458155815,8.19665953511265,8.19287371919881,8.70769510802121,8.70447388069152,8.56178289882143,8.56305358872695,7.77220626039782,7.77220626039782,8.12102621006929,8.12198014795729,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782
"Fndc5",7.77220626039782,7.77220626039782,8.08026448039352,8.07309341664046,8.02908015885427,8.02577342977954,7.77220626039782,7.77220626039782,8.19799279589165,8.17132551253155,8.97065690834283,8.97713469938832,7.97185846400489,7.95949495868379,8.48472318036029,8.48444996482605,8.76263643923728,8.77364676437744
"Col16a1",7.77220626039782,7.77220626039782,8.14052406223434,8.14327924253714,8.12718462992982,8.13295606132223,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.79466017541146,8.78872057747902,8.09906971569346,8.09996413778535,8.42188933064241,8.42163937591688,8.68848024318037,8.68933559301983
"Cd164l2",8.62553180351034,8.61535716881258,7.91928272036836,7.91922676710554,7.84750207103667,7.8476153342964,8.36797367142568,8.28184022660829,9.28001479169633,9.28229722459164,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782
"Stmn1",7.77220626039782,7.77220626039782,8.04706441502973,8.01802760912362,8.00608084834115,7.99822801713017,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.24301025719602,9.40771533642478,8.20604891382431,8.19278264781544,8.4746698220966,8.47440031236134,8.25851529220918,8.25898004695602
"Errfi1",10.5164665926646,10.5170846283176,11.9589099163005,11.9542014021233,11.6859399768562,11.6886902661632,10.9524975595073,10.9755058967369,11.3997951019805,11.4038393922659,10.7944269287333,10.8116743960827,9.92804317394168,9.93060468089989,10.0942352047245,10.0934825893987,10.0692271510119,10.0710690700567
"Espn",8.63511467791897,8.7245293314422,8.05095130673172,8.06586729597963,8.01007003703798,8.02202610036263,8.46144432151105,8.4636988226742,8.33395988441181,8.50566597456377,7.77220626039782,7.77220626039782,7.95898239381081,7.96605877496033,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782
"Ttll10",7.77220626039782,7.77220626039782,7.88615091867034,7.81871633275252,7.98053353558564,7.98532577862792,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.73048251499179,9.51732944642026,7.93779035199358,7.93824489629499,8.41077208181988,8.19201892909563,8.79253798631599,8.78362132833884
"Sema3d",7.77220626039782,7.77220626039782,7.99991836619207,7.9998318406651,7.9893860873019,7.98971223596483,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.57365770617685,8.40752554204366,8.02165984421514,8.01730210541818,8.01524897056333,8.01515411405016,8.48661625400386,8.48729169577538
"Gm1043",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.81568160599039,7.81574701342815,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.86065282210139,8.86659188015105,7.77220626039782,7.77220626039782,8.24134346268813,8.19201892909563,8.33913056986463,8.33967055390243
"Pole",7.77220626039782,7.77220626039782,8.08716093126678,8.08704148106074,8.06012196374347,8.05726895592032,8.29199177647489,8.29370577936774,7.77220626039782,7.77220626039782,9.43681339369039,9.43919248076998,8.08750819136707,8.08440970198153,8.82975224475002,8.66785576732165,8.50104526081155,8.50173378580746
"Kctd10",7.77220626039782,7.77220626039782,7.92645468085461,7.85275709409337,8.00202180906598,8.00236685536418,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.87209208817061,7.95269120409652,8.5140019713922,8.51371799913995,8.50104526081155,8.56971234356396
"Hnf1aos1",8.38685168417517,8.37258344006374,8.51287170538104,8.51816795591195,8.60799211963727,8.60599432940763,8.32589683861546,8.33858349922494,8.96533473830901,8.91437464057816,9.66080326558432,9.57416495551584,8.66137144065604,8.64772173915374,8.949795020497,8.95497797077242,8.8494679779836,8.81288183680254
"Mlec",8.41374973567594,8.41338786284602,9.05612673773467,9.05269908819807,9.17748742555707,9.17423797623858,8.56562347245647,8.56820315088105,8.42518359040731,8.42624255002882,9.79651811261457,9.80186854583146,9.02806708650621,9.03482997016925,9.13463302472224,9.13413638266738,9.38578829329075,9.38720052324575
"Tctn2",9.23691378142319,9.27572642427445,8.05478408465013,8.05084549891398,8.02539346474635,8.04023404837404,8.15703111722916,8.31662897926293,9.32360597177118,9.31980986039739,7.77220626039782,8.38765666384292,7.95219721029869,7.95949495868379,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782
"Aacs",8.96260203858414,8.95538364177285,10.4410654084243,10.4359037074404,10.0065386300905,9.99792479315617,9.31260068737276,9.31392719312718,8.60193064610319,8.60326259148807,8.47716478686537,8.48111466148748,8.90178045918493,8.89971325612675,8.98304951682669,8.98803476032237,9.02520478252369,9.01089127936376
"Limk1",7.77220626039782,7.77220626039782,8.15756520588389,8.16018411435167,8.06657067429566,8.08557859028289,7.77220626039782,7.77220626039782,8.03353610903994,7.77220626039782,8.55847158312962,8.56285616427299,8.04082263091875,8.05066406893828,8.25658835958885,8.17426356586552,8.71035089626747,8.7112253053926
"Flt3",7.77220626039782,7.77220626039782,7.91928272036836,7.95222997775688,7.91634317112166,7.91655985689083,8.28016441727772,8.2035600518958,7.77220626039782,7.77220626039782,9.23569915066456,9.2059400994501,7.96552829928683,8.02234366315913,7.77220626039782,8.06958038305691,8.64287049010108,8.64368580826973
"Pan3",9.25689180034093,9.25610848308875,9.22810629768608,9.22759462201108,9.23260679385524,9.25584863833437,8.79020240615999,8.79346093860794,9.58042966702953,9.58307396054165,8.94188804403658,8.94822645488496,8.78473083599016,8.79872426573959,8.7279538829588,8.72759307801467,8.47186529302912,8.47252732674771
"Cttnbp2",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.90259285272143,7.89532541694284,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.75972449603996,8.77701816913188,7.93779035199358,7.93824489629499,7.77220626039782,7.77220626039782,8.67732013848141,8.56971234356396
"Exoc4",8.34398893977925,8.32861228692446,8.38143962653496,8.382932940565,8.34037787043149,8.34927961218936,8.18766095535118,8.18903624783136,7.77220626039782,7.77220626039782,8.99860695281301,9.11866568303156,8.50030659287945,8.48050196932668,8.15581404786471,8.13609343857845,9.07016212239629,9.06397297745687
"Ptn",7.77220626039782,7.77220626039782,7.9398774706749,7.93981369893649,7.84750207103667,7.8476153342964,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.07807883128621,8.94822645488496,7.87209208817061,7.87236647652574,7.77220626039782,7.77220626039782,8.72107193433784,8.72195565334247
"Gm15697",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.90259285272143,7.90278889684571,7.77220626039782,7.77220626039782,7.77220626039782,8.03396596853531,9.38652033123141,9.39488429361769,7.77220626039782,7.77220626039782,8.25658835958885,8.22539177914152,7.77220626039782,7.77220626039782
"Igf2bp3",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.81568160599039,7.81574701342815,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.51424199917496,9.52313433329605,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.68848024318037,8.68933559301983
"Pde1c",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.85914708543627,7.8695515714311,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.58853349049086,7.77220626039782,7.89452870776362,7.89486466266216,7.77220626039782,8.17426356586552,8.42545920650993,8.37580795503199
"Smyd1",7.95880349941067,7.77220626039782,8.02246304255493,8.02236799141579,8.05016472148701,8.05058164212216,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.14393440159582,9.09356848173015,7.98973972836658,7.99033640210472,8.46445894426317,8.29938675783939,7.77220626039782,7.77220626039782
"Actg2",7.77220626039782,7.77220626039782,7.96391248162731,7.96383959361134,7.84750207103667,7.8476153342964,7.77220626039782,8.29370577936774,7.77220626039782,7.77220626039782,8.42309691896587,7.77220626039782,7.92199763817081,7.92240891217754,8.6986210653768,8.69077352165927,9.93488354668039,9.94018403617408
"Antxr1",7.77220626039782,7.77220626039782,8.02246304255493,7.97478128710896,7.9227466679599,7.92297296320204,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.98973972836658,7.99033640210472,8.27135107541786,8.39920329490745,8.67732013848141,8.67816572835805
"Mcm2",7.77220626039782,7.77220626039782,7.9398774706749,7.93981369893649,8.01007003703798,8.0104271132169,7.77220626039782,7.93022274532152,7.77220626039782,7.77220626039782,8.92222267649476,8.8558689116001,8.05433271881272,8.05510556516134,8.65253714470552,8.44327764652826,7.77220626039782,7.77220626039782
"Fancd2",7.77220626039782,7.77220626039782,7.89527523028582,7.89522839821035,7.8694053824064,7.8695515714311,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.51085643655118,8.94822645488496,7.90432301385744,7.90468583220256,8.56907287534875,8.55089129432118,7.77220626039782,7.77220626039782
"Gm44148",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.55847158312962,8.56285616427299,7.89452870776362,7.87236647652574,7.77220626039782,7.77220626039782,8.47186529302912,8.47252732674771
"Clec4n",7.77220626039782,7.77220626039782,8.01812101912421,8.02236799141579,8.00202180906598,8.00236685536418,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.75972449603996,8.76515595077493,8.14827665360027,8.14930430442917,7.77220626039782,7.77220626039782,8.48661625400386,8.48729169577538
"P3h3",7.77220626039782,7.77220626039782,8.30971942127027,8.3173270964766,8.08809215008059,8.07951624137596,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.13592347807284,9.13507144659103,8.29794409660243,8.29469622800127,8.53284336842212,8.53255250287864,8.75243469231975,8.58256165522337
"Clec1a",7.77220626039782,7.77220626039782,8.00460392934504,7.98003488488052,7.934796205824,7.93504057721253,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.84998292780009,8.8558689116001,8.08750819136707,8.0883712328265,7.77220626039782,7.77220626039782,8.37523453627177,8.37580795503199
"Tmtc1",7.77220626039782,7.77220626039782,7.86524974151575,7.86521432600736,7.94049648984914,7.94074940960522,7.77220626039782,7.77220626039782,7.77220626039782,7.92347138080237,8.88162923776633,8.87719178703018,7.9134379673218,7.91382577829779,8.29959080974332,8.29938675783939,8.67732013848141,8.67816572835805
"C5ar1",7.77220626039782,7.77220626039782,7.81873404740824,7.81871633275252,7.934796205824,7.93504057721253,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.69811176412726,8.70322743099827,7.92199763817081,7.93052582154348,8.4328072646624,8.43255325146741,7.77220626039782,7.77220626039782
"Gm9392",7.77220626039782,7.77220626039782,7.88615091867034,7.91922676710554,7.97128487553913,7.97158393098997,7.92969830208347,7.88396869933272,7.92322252252187,7.77220626039782,7.77220626039782,7.77220626039782,8.0008797038816,7.99033640210472,8.27135107541786,8.27115772894966,8.40918527568399,8.44194563044675
"Cyfip1",8.3134260490277,8.64409472060613,8.62283069297763,8.63206679056345,8.66964751737554,8.6579869565003,9.031229575307,9.02640415144113,8.53372142458945,8.53494902667247,9.75446263550297,9.87825996239755,8.77213783691004,8.77246535916393,8.926976550138,8.91493553003257,9.18136189554213,9.18920794277692
"Gm44669",7.77220626039782,7.77220626039782,7.85278776880637,7.85275709409337,7.8694053824064,7.8695515714311,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.63145951657697,8.6362287925063,7.77220626039782,7.77220626039782,8.67591034325536,8.67556792321638,7.77220626039782,7.77220626039782
"Synm",7.77220626039782,7.77220626039782,7.9398774706749,7.96938682209962,7.99367875005776,7.9940113201421,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.93009236563085,7.93052582154348,8.6119569898359,8.65220304779117,9.07746733165992,9.07864704333165
"Plin1",7.77220626039782,7.77220626039782,7.86524974151575,7.86521432600736,7.92888776764991,7.92912327650432,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.63145951657697,8.42675438672529,7.77220626039782,7.77220626039782,8.22556769401114,8.22539177914152,8.63104232155651,8.63184719664944
"Trim6",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.83368735781563,7.83377984738878,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.49422329320042,8.49826488404262,7.87209208817061,7.85895190558427,7.77220626039782,7.77220626039782,8.40918527568399,8.3930456857723
"Galnt18",7.77220626039782,7.77220626039782,7.86524974151575,7.86521432600736,7.90259285272143,7.90278889684571,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.01663200246897,8.01730210541818,8.28567324662184,8.28547446613619,8.75243469231975,8.75334551917129
"Htra1",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.97596203630952,7.97626809469274,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.98394832436321,7.97240625498312,8.35178629785174,8.35156255993518,9.03283668494219,9.03398085393026
"Cpxm2",7.77220626039782,7.77220626039782,7.89527523028582,7.89522839821035,7.91634317112166,7.91655985689083,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.47716478686537,8.57812277390317,7.9134379673218,7.91382577829779,8.41077208181988,8.41052626664375,8.40918527568399,8.40978997823975
"Pwwp2b",7.77220626039782,7.77220626039782,8.11956380239169,8.11633272619959,8.10259472094716,8.09735916874131,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.58853349049086,8.59307717611095,8.04082263091875,8.0415586874597,8.39944488521352,8.39920329490745,8.51517116185224,8.5158724638831
"Tcim",8.81393676104551,8.82100984426866,9.31544325192496,9.29429960704836,9.04690698309613,9.04149048250322,9.42135963637834,9.42938241072823,9.38313114825006,9.39710268603675,8.90214408972936,8.5149871989971,8.75701491533644,8.76665050437944,8.46445894426317,8.45382153679086,8.72107193433784,8.73254949249091
"Nrg1",7.77220626039782,7.77220626039782,7.93330651403261,7.93324523618995,7.934796205824,7.93504057721253,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.87209208817061,7.87236647652574,8.19218207778303,8.27115772894966,8.77271850774895,8.77364676437744
"Mef2b",7.77220626039782,7.77220626039782,7.91174127807534,7.91168818926669,7.81568160599039,7.81574701342815,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.55847158312962,8.76515595077493,7.82215665511846,7.82229391111243,8.28567324662184,7.94409770183139,7.77220626039782,7.77220626039782
"Gdf15",7.77220626039782,7.77220626039782,8.15477892556929,8.15463410217098,8.2875501466787,8.29011226965615,8.17264648140011,8.17397271847933,7.77220626039782,7.77220626039782,9.910799418119,9.79257506381424,8.5735051876971,8.57861317502031,8.33920994307399,8.33899093602073,8.21246458717765,8.18786116047814
"Cyp4f18",7.77220626039782,7.77220626039782,7.92645468085461,7.93324523618995,8.00202180906598,8.02202610036263,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.48111466148748,7.97185846400489,8.01730210541818,7.77220626039782,7.77220626039782,8.97009013531342,8.99519806006776
"Mcm5",7.77220626039782,7.77220626039782,7.92645468085461,8.00451563100351,7.98500618337378,7.98532577862792,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.67211717302875,8.88767222115951,7.93779035199358,7.93052582154348,8.4746698220966,8.47440031236134,8.52901101798048,8.52972480774645
"Mast1",7.77220626039782,8.00053012678235,8.11333385733058,8.12250367895402,8.09397293438114,8.07643907271321,7.77220626039782,7.88396869933272,7.77220626039782,7.77220626039782,7.77220626039782,8.82292287831881,7.98394832436321,8.00150680853922,8.29959080974332,8.29938675783939,8.79253798631599,8.88655629754246
"Enkd1",8.37292295746213,8.37258344006374,7.98011391236076,7.98003488488052,7.92888776764991,7.92912327650432,8.24282757448145,8.04562628890393,7.77220626039782,7.77220626039782,8.90214408972936,8.90828817341304,7.94514458635282,7.95949495868379,8.55118884948502,8.60325918067162,9.00195616379242,9.00307547326918
"Hydin",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.88720511761987,7.887378051533,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,9.81929728812833,9.82935108414577,7.77220626039782,7.82229391111243,8.20920350983155,8.09331272911254,8.50104526081155,8.48729169577538
"St3gal2",7.77220626039782,7.77220626039782,8.03911880005785,8.03901745762796,8.01399283274497,8.0104271132169,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.67211717302875,8.66370878449626,8.02658736210066,8.00150680853922,7.77220626039782,7.77220626039782,8.97009013531342,8.94656731151782
"Mmp3",7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,7.77220626039782,8.60311572774527,8.6077362616461,7.85871424262458,7.85895190558427,8.4328072646624,8.42163937591688,8.54258033183118,8.543306335396
"Tmem123",8.42675859751805,8.41338786284602,8.55888576213989,8.56899537476328,8.68433435009151,8.67981218036585,8.40712345695084,8.40920614750342,8.86627843850466,8.86800103019666,9.11971819552985,9.11866568303156,8.88260031858865,8.88550905828412,9.06666220641956,9.07119032171585,10.1101071221599,10.1057595510985
