"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm28836",5.49269897120462,2.19984320913118,1.63406965538904,1.3462358852796,0.17822645544334,0.514850196005824
"Gm4956",15.6745946927558,3.3595794292262,1.28422180225557,2.61604297896635,0.00889553597531818,0.134506789310797
"Khdc1a",0.0110629377763403,0.484556208238446,3.03601838894046,0.15960252744304,0.873194187894668,NA
"Khdc1b",0.151538837452852,-0.756471398850597,3.02673119783218,-0.249930155473469,0.802641362408763,NA
"Kcnq5",0.572209862722011,-1.56283532389147,3.01365354386088,-0.518584933916881,0.604050217592977,NA
"Gm7658",12.5244882608671,0.623884614113153,0.953962032530926,0.653993128487457,0.513116232680756,0.824393722943602
"Gm38243",0,0,0,0,1,NA
"Rims1",9.00030856401696,6.93622487398542,2.96766313937886,2.33726826402446,0.019425239620841,0.180630109884079
"Ppp1r14bl",0,0,0,0,1,NA
"Gm6420",0.232845940934551,0.10311328243692,3.02191963994045,0.0341217817555705,0.9727800392678,NA
"Gm27028",0.184731466701839,0.00702349290856161,3.02339458218224,0.00232304871813726,0.998146476960912,NA
"Gm29107",5.00153876055997,-4.15313423588735,1.65414425833317,-2.51074488513616,0.0120476728239445,0.151313432792969
"Ogfrl1",155.441908935797,1.0203401112948,0.637398525192676,1.60078831526377,0.10942381248596,0.39792355505869
"B3gat2",0.969769668508075,-0.725865905669047,3.0021544659693,-0.241781665099863,0.808949346603812,NA
"Smap1",20.0226091527148,-5.53440903729361,1.71965627560665,-3.21832282171693,0.00128942605439542,0.0439545943498333
"Sdhaf4",42.9142091591626,-1.04620408123121,0.823437442810599,-1.27053255880648,0.203894992760495,0.556088137845602
"Fam135a",131.647852222569,0.368739933421154,0.351487322002791,1.0490845909322,0.294139187416966,0.664822737233476
"Gm37580",0.0883706410025059,-0.384265618835132,3.02876926632147,-0.126871869411774,0.899041811646789,NA
"Col19a1",7.39647344834496,6.66598666502896,2.49861061445433,2.66787735010272,0.00763321177421782,0.123154478551988
"Gm28439",1612.61674438269,0.854145642194369,0.786137181229681,1.08650966089444,0.277253569059363,0.646898488823608
"Gm10222",299.805986990886,0.539193662401093,0.810751116957783,0.665054479880747,0.50601564808029,0.820711893229929
"Gm28438",577.597033138739,0.614775561295939,0.76215812219939,0.80662469294673,0.419882742865029,0.771191159036334
"Gm28437",7573.236992544,0.87864609758243,0.828793667833308,1.06015059197961,0.28907609459134,0.66004724039346
"Gm10925",6474.18623128035,0.661966013947625,0.753867652288534,0.878093140006842,0.379893175459883,0.740813142901136
"Gm28661",9971.69799888876,0.644230903153379,0.788030215323414,0.817520560285854,0.413631004512279,0.766842319519334
"Gm29216",4049.83829916918,0.246617896223913,0.752863080093881,0.327573369905668,0.743234259645129,0.925444466819502
"Lmbrd1",233.579990244313,0.318834895167825,0.661931538146303,0.48167352179759,0.63003788853815,0.879313748785853
"Adgrb3",0,0,0,0,1,NA
"Gm38198",22.1195752428974,-1.62694753515181,2.3968099469728,-0.678797055730958,0.497266459587072,0.815602619745396
"Gm37077",5.59607718116904,-5.19903575499828,2.98392814085846,-1.74234616571649,0.0814478898243389,0.344578591438887
"2900022M07Rik",17.6370287305111,2.75044795242366,2.91414041922476,0.94382821578493,0.345257439439539,0.712336184639048
"Gm5524",31.7879915265983,-0.233135047127041,1.40316864370991,-0.16614898584866,0.868039704721848,0.969766474692772
"Gm19028",6.23881531526116,1.24690543072852,2.76758448852184,0.450539246732985,0.652321661794,0.888517617981236
"Gm7846",1.41771929491321,1.18081549946327,1.68795039316703,0.699555806997243,0.484204749593075,NA
"Gm5697",0.175443435818917,1.98151556005706,3.03234290656052,0.653460252061211,0.513459606223121,NA
"Gm5525",0.0974358799937299,0.958164146647572,3.03287069816228,0.315926474289905,0.752058316701403,NA
"Gm6473",14.0924358321342,0.663886826190649,1.75328363778079,0.378653408886517,0.704945255670595,0.911600250150906
"Phf3",139.966168653047,-0.65200227183144,0.642362555299056,-1.01500666010629,0.310102652757049,0.682472596226589
"Gm37906",28.6601339657488,-1.45583836595705,1.47566013393915,-0.986567524915653,0.3238546971164,0.693551462060964
"Ptp4a1",270.705718792891,-0.150542321487643,0.193954421540459,-0.776173702522376,0.437646431050657,0.78189574047651
"4931428L18Rik",0.373301057043214,1.0136170999934,3.01976741685722,0.335660651987663,0.737126781075255,NA
"Gm28644",0.319472494473277,-0.909566679948575,3.02178530606338,-0.301003078585193,0.763412146960052,NA
"Gm7893",2.28179935766679,4.94959219324026,2.97845355966789,1.66179935126877,0.0965530123750281,NA
"Pih1d3",2.03405767337086,-3.73723618098861,2.99107873311262,-1.24946098530128,0.211496514755397,NA
"Gm4850",0,0,0,0,1,NA
"Gm19680",5.77906078828613,-3.95090240330534,1.6812758326282,-2.34994301745789,0.0187762852586677,0.178282680664142
"Khdrbs2",7.84777802120421,6.75034311365183,2.50730300474132,2.69227257371243,0.00709669185466977,0.118353731632718
"Gm9839",140.332133180235,1.26179967685195,1.84855367260362,0.682587525346102,0.494867518924515,0.814019294500793
"Gm5415",275.407938763927,0.136376974553594,1.12014696153896,0.121749180452381,0.903097662550219,0.978064861500933
"Gm37151",1.81416753199031,4.60946964432389,2.98226053630457,1.54562942714444,0.122194090067601,NA
"Prim2",17.0333552606812,3.90099678056052,1.25113088943321,3.11797655505712,0.00182097288491974,0.0524455465186009
"1700001G17Rik",0.248588851991941,1.36481841746054,3.02458692642976,0.451241260594742,0.651815674898619,NA
"Gm38173",5.70437615849827,6.27698289854331,2.96978244931133,2.1136170765636,0.0345479861399109,0.225913125831291
"Rab23",45.1420957355909,0.66782179390136,0.636817054344442,1.04868704339088,0.294322179418983,0.664984716357651
"Bag2",1.84725479098177,1.63288791810905,1.60459454620421,1.01763272346386,0.308852530063334,NA
"Zfp451",92.1086060914574,0.249954524848835,0.666705079715571,0.37491018510834,0.707727264029282,0.913025669442031
"Gm15455",49.1671164605952,2.80680037424447,1.7287544250434,1.62359692827627,0.104461861469399,0.388576987179864
"Bend6",2.60189462992771,5.1360694501083,2.97671215745329,1.72541689570094,0.0844523686044824,NA
"Gm37067",2.07213981390348,4.82191166205324,2.97978036666173,1.61821042785622,0.105617256321949,NA
"Dst",245.69022729468,-0.214030959740186,0.304404130636468,-0.703114505354039,0.481984393186562,0.806513065581345
"Gm38157",0.135675496921451,0.330534351203522,3.02530034054058,0.109256706441404,0.912998884219199,NA
"Gm3052",0.356529441458972,-1.47030637175757,3.02220810237402,-0.486500704767022,0.626612205775096,NA
"Gm37233",0.205941786503682,-0.501953362157545,3.02360685636028,-0.166011451224773,0.868147938448301,NA
"Ccdc115",69.1996940590907,1.27199427411852,0.556091239183791,2.28738412780159,0.0221734119082938,0.189758677742944
"Imp4",50.8182819950052,-1.39620448835725,1.14010923725827,-1.22462343320263,0.220717134645855,0.578270636052259
"Ptpn18",32.6910896062001,2.35236236704779,1.20998695380407,1.94412209127727,0.0518807298659233,0.277875821363398
"Gm28417",0.161020553797986,0.999307552583449,3.02589365345866,0.330252040233211,0.741209528099089,NA
"Prss39",0.277821201996896,-1.24053661800243,3.02473938800978,-0.410130083576781,0.681710525548473,NA
"1700101I19Rik",0.0126234271383587,0.456798745161285,3.03571786044836,0.150474703566101,0.880390107116995,NA
"Arhgef4",0.235062154726719,-0.245771572471192,3.02217299494096,-0.0813228008067729,0.935185241620679,NA
"Gm38336",0.183962477830742,-0.399611054459041,3.02407015175415,-0.132143447210456,0.894870831303968,NA
"Fam168b",128.159232222655,-0.127328901222752,0.372763394694802,-0.341581021728278,0.732666221506889,0.922222133892504
"Plekhb2",12.8833062371091,-0.449373569346217,1.36566718176341,-0.329050573483041,0.742117462366156,0.925230869834758
"1110002O04Rik",0.204403531490688,2.08742633387508,3.03199625143228,0.68846600086956,0.491159373462153,NA
"Gm33222",0,0,0,0,1,NA
"Hs6st1",241.910416644066,-1.18366747871475,0.555467664371916,-2.13093858497265,0.033094202090262,0.221586857825829
"Gm33280",1.32647827087059,-2.24056007288336,2.3488146779584,-0.953910963648637,0.340128713327386,NA
"Uggt1",105.646091211361,0.379921203846761,0.92029272811025,0.41282647601367,0.679733752081408,0.899539435890263
"Neurl3",34.2027322340346,1.41706022432643,1.38737787543553,1.021394566986,0.307067538355273,0.679159093117546
"Arid5a",19.8627023993666,2.86001139254505,1.32566739768358,2.15741248335935,0.0309735394243347,0.215459771692701
"4930403P22Rik",7.47126146931874,-5.60970581981242,2.98291014273197,-1.88061508774604,0.0600242978322399,0.29930562491882
"Kansl3",272.953350517196,-0.445588748992615,0.367567541804399,-1.21226359325746,0.225411495344597,0.58519634713893
"Fer1l5",25.3223967508693,0.502197389695582,1.54765056630788,0.324490166338801,0.745566965983161,0.926053672863244
"Lman2l",49.0977114492869,0.160351746819163,1.16293275591949,0.137885656761279,0.890330786370102,0.976173714008624
"Cnnm4",3.49545428332261,-1.48168238355403,2.17241234448165,-0.682044726599804,0.495210669590852,NA
"Cnnm3",34.4727505745079,0.945512362228394,1.48364676213104,0.637289404972856,0.523936350958796,0.830402511192595
"Ankrd23",0.991194577444762,-1.22949186703937,2.39923372133237,-0.512451894997788,0.608334779256525,NA
"Ankrd39",24.810427555108,-5.58764682263293,1.45721458147918,-3.83447084159771,0.000125834897785203,0.0101291037856338
"Sema4c",3.72487203024727,-0.868390028844381,2.19063879105611,-0.396409500457047,0.691802958590822,NA
"D430040D24Rik",0.272286197859669,-0.75696984715262,3.0225633399692,-0.250439697042158,0.802247333678887,NA
"Fam178b",3.84684064985777,-4.65311434800213,2.98581271274098,-1.55840797654403,0.119136566967626,NA
"Cox5b",913.490630301305,0.184569064268683,0.352395188270596,0.523755914984163,0.60044831947226,0.867326690845326
"Actr1b",211.945223146964,0.0591480008462847,0.281750368239404,0.209930518337518,0.833721902739555,0.95829817809855
"Zap70",44.0251522772462,-1.11140448074257,1.09423327624582,-1.01569245321771,0.309775862914078,0.682055801054603
"Tmem131",76.1099932791111,0.752329959393723,0.612308742319758,1.22867747493444,0.219192754803373,0.575843472465537
"F830112A20Rik",12.4811208732745,5.99671100016215,2.7183329424283,2.206025209997,0.0273822346149552,0.206680739662384
"Rpl12-ps1",0.0418335502691197,0.830539317067221,3.03315296170808,0.273820452694715,0.784222605135512,NA
"Vwa3b",11.6598134778426,-3.84831877496329,1.68152584604007,-2.28858734703718,0.0221033397547847,0.189622494438034
"Gm37020",0.0331888133290209,0.139696659745165,3.03264149944302,0.0460643500957242,0.963258960332257,NA
"Inpp4a",161.630282696507,0.241854715429866,0.402717216798153,0.600557178440887,0.548134966452341,0.842195245181598
"Gm37135",0.146002522493349,1.86028834593172,3.03277107466812,0.613395571287981,0.539614813670634,NA
"Coa5",252.709036037586,0.175937316572921,0.279368434017004,0.629768059487394,0.528846346098397,0.832972337636509
"Unc50",21.7672622803466,-0.765001810085159,1.75804874000494,-0.435142549052997,0.663458960583879,0.892411668675374
"Mgat4a",48.7528477619525,0.36231384909689,1.40180867800144,0.258461696508714,0.796050606601556,0.945547733462964
"2010300C02Rik",0.787109006788193,-1.33090391285758,2.47148565911402,-0.538503595175495,0.590229423748209,NA
"Tsga10",3.53086895017689,-0.329094388207032,2.20827718127031,-0.14902766328352,0.881531804559414,NA
"Lipt1",12.2807980052255,-0.350194588991374,1.33417847065014,-0.262479568284988,0.7929517354555,0.94418858886386
"Mitd1",39.8542075470053,1.46844315790388,1.14089511055945,1.28709742404262,0.198060333194948,0.548302087741322
"Mrpl30",298.447982849604,-0.933849030448701,0.412016061456627,-2.26653550142488,0.0234186160641342,0.19515091201524
"Txndc9",248.760919690996,0.128420374007782,0.371418649161145,0.345756397256362,0.729525796268763,0.921186743476499
"Eif5b",3094.46218924391,0.607188346621704,0.571881482169993,1.06173807957156,0.288354607033381,0.659096244647727
"Rev1",28.8612006525364,-0.938454549496358,1.30757026399822,-0.717708696301186,0.4729369201202,0.801056915152152
"Gm37062",0.0220926602506265,0.295400096154158,3.03407311002097,0.0973609024708427,0.922439792483082,NA
"Aff3",21.7418329809121,0.870256537199918,1.69160745786524,0.514455367971809,0.606933657220434,0.87000035263303
"2610300A13Rik",0.20205178327047,-0.978620785133189,3.02573618263072,-0.323432290875514,0.746367877970642,NA
"Chst10",14.3424218136806,6.66011592820425,2.04366239637384,3.25891201013513,0.00111840349288341,0.040738442123753
"Pdcl3",64.6201548464515,1.32801624611199,0.842404313616719,1.57645945616112,0.114919955422821,0.408730849861352
"Gm37309",0.643918190509071,-0.137641363385025,2.1043544646491,-0.0654078795646135,0.947849250530965,NA
"Npas2",1.58836830575404,3.24538769681176,2.76252380577319,1.17479085249129,0.240078400718784,NA
"Gm3617",0.0110297224742862,0.485161147137895,3.03602499850763,0.159801433577252,0.873037494764063,NA
"Rpl31",1361.42352848091,0.308434159402859,0.149602625014515,2.0616894882221,0.0392373079936903,0.238896196011253
"Tbc1d8",106.039060377723,-0.851919434575529,0.693465212490083,-1.22849628104123,0.219260724602824,0.575923839870494
"Cnot11",37.6312161013536,1.03588497974907,1.44235859387437,0.718188239837467,0.472641228133615,0.801056915152152
"Gm15832",32.6264680999047,1.28134317122382,1.47352746382754,0.869575357554235,0.384532509438966,0.744799108162864
"Snord89",0.264409226105129,-0.0473151713924485,3.02121419603591,-0.0156609787728822,0.987504857604943,NA
"Rnf149",28.9916263607884,0.320740055625925,1.17944612408187,0.271941251980122,0.785667191555436,0.940778750315362
"Gm5100",4.87219815924682,4.24290884451102,2.6067419129042,1.62766740485787,0.103595428127064,0.386021367976251
"Creg2",0.0584010089973395,1.36176696832796,3.03494421693187,0.448695880711974,0.653651056615453,NA
"D930019O06Rik",0.0110297224742862,0.485161147137895,3.03602499850763,0.159801433577252,0.873037494764063,NA
"Rfx8",8.77524022796047,6.89802934242387,2.96776140893562,2.32432072256706,0.0201083109735385,0.182682680177257
"Map4k4",73.1779198317472,2.00365899998687,0.863469861576211,2.32047357892644,0.0203152725870905,0.182939079579902
"Il1r2",0.0883706410025059,-0.384265618835132,3.02876926632147,-0.126871869411774,0.899041811646789,NA
"Il1r1",122.311816022316,-0.322802638461182,0.313229179848999,-1.03056375085105,0.302745442240957,0.674848586548652
"Gm38070",0.132555961503759,-0.660740742564654,3.02720794317273,-0.218267378709423,0.827220789723105,NA
"Il1rl2",6.24389635076237,3.52343000690577,1.69233490973027,2.08199333751694,0.0373430782857152,0.233890668073957
"Il18r1",29.8419544920031,1.04569186625207,1.49463115473434,0.69963205499884,0.484157118583077,0.807959805385904
"Il18rap",4.90704520070643,2.45873944757728,1.61164543442584,1.52560817352064,0.127107475348016,0.431680576168891
"Slc9a2",0.413563181021116,-1.63284691926789,3.02054351628234,-0.540580498332825,0.588796762643333,NA
"Mfsd9",0.101025891635235,-0.46920149806545,3.02825861809448,-0.154941026259076,0.876867809897735,NA
"Gm29260",4.67670797275419,-4.93498534374433,2.98475195799611,-1.65339881276351,0.0982497243388036,NA
"Gm28175",5.01881715760496,1.98541477591143,2.9315258656845,0.677263263869528,0.498238934651785,0.815891064837303
"Mrps9",72.2674269903149,0.594947705371937,0.908896072598951,0.654582766179975,0.512736422900979,0.824140835569446
"Tgfbrap1",109.421997966323,-0.380099704742042,0.523357715055477,-0.726271331839927,0.467672450374456,0.799135659197518
"8430432A02Rik",0.639202920611824,-0.511279100918435,2.54545202999247,-0.200859845282548,0.840808166592178,NA
"AI597479",40.25667089793,-1.31787641140624,0.837716937651604,-1.57317627491296,0.115678007268549,0.410278348604926
"Fhl2",0.434041353039821,0.067353264926887,2.74773800936361,0.0245122587005616,0.980444005624589,NA
"Nck2",21.3200929955077,0.809313142088265,1.25721145587776,0.643736690677242,0.519746193281965,0.827383959715726
"Gm29155",0.0883706410025059,-0.384265618835132,3.02876926632147,-0.126871869411774,0.899041811646789,NA
"Gm29156",0.0584010089973395,1.36176696832796,3.03494421693187,0.448695880711974,0.653651056615453,NA
"Uxs1",4.00181982224492,1.00480553280476,1.637036089931,0.613795590082021,0.539350411741034,NA
"Tpp2",95.6058864627039,-0.459782649514132,0.563868932834165,-0.81540695495163,0.414839404584252,0.767697038894326
"Mettl21c",0.044185320501253,0.00847956624124457,3.03154303091533,0.00279711228070027,0.997768230206565,NA
"Gm8251",1.19877826477029,-2.08806834000133,2.36913280610412,-0.881363988806951,0.37812084221458,NA
