"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm47113",16.8541235218287,-6.83654672444274,1.66763807184058,-4.09953864683432,4.13974540636482e-05,0.00501283362672799
"Gm47121",14.4705929094544,-6.5974366649552,2.03867780399732,-3.23613503419683,0.0012116005322718,0.0428172958744125
"Esr1",132.077366236288,-0.6486910980843,0.169919791672925,-3.81763119938938,0.000134739138282717,0.0104727563265992
"Shprh",101.281115803368,-2.53353167895062,0.631967119420856,-4.00896122771765,6.09864277910069e-05,0.00622303893644924
"Gm33104",12.4500237091326,6.45486012445951,2.01210722003184,3.20801002063765,0.00133656841477254,0.0446366268112829
"Map7",97.651632086672,-1.94532842356013,0.541527612451086,-3.59229774961078,0.000327775028348741,0.0181016402752595
"Pde7b",40.7157200667396,3.17832588966661,1.00793064789331,3.15331803463827,0.001614258333659,0.0493832494896414
"Rnf146",16.3879640116294,-5.21602234558175,1.31931354664223,-3.9535881056152,7.69878964121537e-05,0.0074139344244904
"Sobp",33.8828220712718,5.16518832025403,1.08356893110913,4.76682947615245,1.87147574961348e-06,0.000565384651555181
"Pln",9.12423908048879,5.35109614495607,1.38270666280091,3.87001544790165,0.000108828457159271,0.00935499054255237
"Ppa1",285.754235405035,-1.3079981659983,0.40949955135712,-3.1941382149589,0.00140248952463478,0.0456861703923313
"Hk1",36.2702327935127,4.06185848255243,1.12540516576371,3.60924101480912,0.000307094193999451,0.0174724201904891
"Pbld1",664.513546429002,-0.7562238524122,0.235299341025299,-3.21388002668011,0.00130954377636013,0.0442853053479179
"Rtkn2",19.3464918955104,6.17000226901563,1.59473216494914,3.86898966774926,0.000109287272693369,0.00935499054255237
"A930033H14Rik",37.1602322984849,-4.24895960226788,1.22621392145418,-3.46510468355226,0.000530025121440983,0.0249048872880384
"Gm19688",12.3365656530829,7.42616465866399,1.98856108437731,3.73444130884688,0.00018813235634676,0.0127697944783739
"Slc5a4b",23.7020249181351,-6.91390347104222,1.77495811651243,-3.89524879867428,9.80979829206241e-05,0.00889113953435869
"Abca7",38.0395227283814,-3.0161533081703,0.920538707447489,-3.27650894391353,0.00105098983905829,0.0389022003257358
"Gng7",15.4090161732732,5.1875784472076,1.64521943377335,3.15312252014296,0.00161533993657706,0.0493832494896414
"Cactin",71.9549890293269,-2.34094455683073,0.539155220925149,-4.34187496657057,1.41271925657863e-05,0.00247354298924585
"S1pr4",13.8415231331346,-3.83900933596814,1.12067317356092,-3.42562794090068,0.000613379974147244,0.0275538152818097
"Txnrd1",288.959962648259,-1.01417775062465,0.314179527735904,-3.22801984563792,0.00124650326035314,0.0432570320619847
"Timp3",14.3308907327017,3.78543791446373,0.942340145102499,4.0170610730502,5.89284559888492e-05,0.00615430138294063
"Dram1",11.1927893849204,4.07564747532965,1.21431360336853,3.35633848128171,0.000789818399193409,0.0327137685343335
"Chpt1",360.849328915171,0.921786804572848,0.237880399124851,3.87500108442752,0.000106624224672203,0.00928172911722772
"Gm48521",23.5769969475996,8.34766447174223,2.27092516739609,3.67588707527245,0.000237024358393606,0.0149059204280322
"Gm34574",14.7343551141283,5.61847028444426,1.29758956871546,4.329928676913,1.49157643853434e-05,0.00255357886277078
"Lin7a",67.9232321807995,-2.58511877508751,0.815947237649665,-3.16824257231869,0.00153363500996868,0.0482249963950967
"A130012E19Rik",10.9538844980048,6.50109488339681,1.96563044090749,3.30738410847738,0.000941716684131165,0.0360944544007288
"Cpm",23.3586619009411,4.89634462631143,1.35668174407772,3.60905912361929,0.000307309571107383,0.0174724201904891
"Gm10744",14.9658239038329,-6.64417787124149,1.99372450318541,-3.33254562534892,0.000860553589758891,0.0341055565398425
"Rassf3",175.660839069568,1.43106975783177,0.355663876585082,4.02365787487959,5.73011412918528e-05,0.00613122211822825
"Ppm1h",32.2744327542585,2.94603345390214,0.814481987703125,3.61706397241525,0.000297963680941096,0.0172594902103023
"Gm47438",18.0068380414946,5.4923188929768,1.15577155537463,4.75208000009702,2.01334676765791e-06,0.000585314094265529
"Stat2",675.624700211841,-0.67694603517348,0.170354114065302,-3.97375806793832,7.07474258729756e-05,0.00694316138758477
"Olfr819",15.1430799838606,7.70488190598785,2.3502620809704,3.27830754211317,0.0010443154983627,0.0389022003257358
"Morc2a",123.98617431711,-1.17349663947166,0.235501704601298,-4.98296452443253,6.26174342504201e-07,0.000247387032546275
"Osbp2",19.2590355956684,-5.90216399784765,1.44305617851021,-4.09004450813616,4.31290417777351e-05,0.00503606934278956
"Ap1b1",181.188624572969,-1.55239744175413,0.373605950051243,-4.15517322874863,3.25041183334335e-05,0.00440666162305242
"Emid1",33.8129642441473,6.35499344619747,1.46464901270358,4.33891901136563,1.4318527320811e-05,0.00247887493212422
"Fignl1",12.893662057797,-4.8853876638854,1.36431019907513,-3.58084815842997,0.000342480651874997,0.0187125598726594
"Plek",74.2855550351776,3.49269076752908,0.865843638873403,4.03385855219034,5.48683538159816e-05,0.00595360278589187
"Vps54",208.135670231153,1.23031504456993,0.375552757785429,3.2760112103154,0.00105284381722688,0.0389022003257358
"Rps27a",753.151902077223,-0.721052406056347,0.210010041215711,-3.43341871599235,0.0005960208828126,0.0270599171749792
"Acyp2",15.9372389096867,4.26743744639514,1.14334740441597,3.73240664203455,0.000189658998946328,0.0127699282399106
"Sh3pxd2b",27.1144669700127,4.56555992548539,1.32820452920547,3.43739222769892,0.000587344402789235,0.0268540135257464
"Gm12185",18.2485504480355,5.75376819965082,1.56199419714754,3.68360408134559,0.000229959324897303,0.0146413771818911
"Hnrnph1",476.555901283135,-1.15725049903496,0.255715170547526,-4.5255449512718,6.02400749748991e-06,0.00123757210028433
"Grm6",15.7760148839351,7.76500552166134,2.33104750844712,3.33112280788913,0.00086496433730772,0.0341055565398425
"Nhp2",108.615869190525,0.735243108570632,0.162115887930955,4.53529335066636,5.75234763462101e-06,0.00119773205884109
"Rasd1",10.3132917890449,-4.73793005256224,1.36543676520493,-3.46990074772973,0.000520650721452018,0.0246836502034852
"Lrrc75a",17.9329242650352,-5.18256800968348,1.55535192933716,-3.33208704212178,0.000861972919089342,0.0341055565398425
"Hmgb1-ps3",25.570955741539,-6.29520935549496,1.52267732437953,-4.13430295092901,3.56033574766622e-05,0.00455573713848374
"Trp53",102.151305372064,-1.04132417989528,0.231157205985953,-4.50483114058129,6.64257410673276e-06,0.00134669449784919
"Slc35g3",26.3722745836524,8.50984976005702,2.26585992854012,3.75568218179306,0.000172869955687608,0.0121071830783394
"Phf23",141.326412323626,-1.08697965216096,0.206226968708837,-5.27079294704475,1.35835635386091e-07,7.75168692603294e-05
"Rflnb",37.0107764079714,5.27769386399573,1.28031605897862,4.12218047800324,3.75302976121991e-05,0.00462613460487011
"Adap2",49.8512535083651,-2.69900921168292,0.660444168731769,-4.08665764566556,4.37632158128254e-05,0.00503606934278956
"Prr11",11.5940292195355,5.61946441436833,1.63477994284786,3.43744394403259,0.000587232255168882,0.0268540135257464
"Col1a1",173.961772044004,2.50995558182802,0.753748808284973,3.32996291899817,0.000868575503721033,0.0341403351054431
"Samd14",21.483795376826,-4.63391076725962,1.27518662682998,-3.63390790787948,0.000279160538423712,0.0164800979924619
"Gm11574",14.7874494552389,7.6704840344828,2.35240532338693,3.26069829813131,0.00111138225101849,0.0407267392178303
"Plxdc1",33.7433740344846,5.0149852704339,1.02459940701154,4.89458146873339,9.85151601900626e-07,0.000353005020513601
"Grb7",327.41693651335,-0.766994802313963,0.165150040700696,-4.64423017432978,3.4134683837908e-06,0.000848301949313688
"Lrrc3c",19.0756663957159,8.04085975986563,2.29202512244865,3.50819006349952,0.00045116659712176,0.0224250260454467
"Zfp385c",14.6454182362635,7.65536160297571,2.37148129278972,3.22809276474209,0.00124618554977451,0.0432570320619847
"Vps25",20.865685103287,-5.61510780571323,1.50910125524498,-3.72082906047393,0.000198569818353682,0.0130622472186719
"G6pc",499.998775674431,-2.42616681231115,0.670393755626389,-3.61901761755557,0.000295723507745613,0.0171943690843185
"Aarsd1",28.026639392864,-7.15344033632948,1.87427317779151,-3.81664765899201,0.000135277131780652,0.0104727563265992
"Dcakd",102.323833593396,-1.95426101269933,0.373156561509716,-5.2371074617924,1.63112729562938e-07,8.66634805898532e-05
"Cd300lb",38.6037475035735,5.49322512222132,1.27720073735283,4.30098806050393,1.700382228184e-05,0.00276924117652826
"Recql5",76.2131335807855,-2.39199429087511,0.758172035364324,-3.15494924542513,0.00160526028298628,0.0493689629545961
"Smim6",16.4936620247416,4.46488319079203,1.15989895109398,3.84937255661875,0.000118420777138698,0.00986524844427419
"Itgb4",36.0556317548182,-4.63430602057139,1.00941725284455,-4.59107074652415,4.40977816222672e-06,0.00101313339893198
"Evpl",12.7624503257363,4.66710955208218,1.33694487085328,3.49087659022431,0.000481438580315922,0.0233270617783262
"Cyth1",290.200393592459,-0.6016051195318,0.178873810801966,-3.36329346836495,0.00077018441527556,0.0322472866047985
"Mrpl12",332.958512362458,1.24942574959948,0.333604773001285,3.74522743892116,0.000180230423756583,0.0123972784341136
"Fasn",3868.14406654512,-1.38787955216968,0.439467946602926,-3.15809051126014,0.00158806242928245,0.0489377318207679
"Ccdc57",74.4386029734894,-1.98971933429805,0.617891952521059,-3.22017356947247,0.00128113003723129,0.0437686288551214
"Gm11791",19.0404258781022,7.23806758873244,1.91990839275804,3.77000674408981,0.000163243136112777,0.0117970407556462
"AC160138.1",15.3423236450532,5.84447598688041,1.42611952411931,4.09816701057342,4.16434776882906e-05,0.00501283362672799
"Gm31938",18.396245521187,7.98726192255343,2.31500572924963,3.45021259413572,0.000560145250462954,0.0259180721295291
"Gm48557",14.6782213669096,7.03590078450981,1.75216395177415,4.01554933109177,5.93074913526103e-05,0.00615430138294063
"Asap2",21.0497804377941,-5.24551754761229,1.62168040645186,-3.23461856401728,0.00121805336167241,0.0428672021388567
"Adi1",438.470440699235,0.623288149147195,0.196101734333895,3.17839182434738,0.00148094468540074,0.0474526918773463
"Lrr1",17.589716183233,7.92212741134079,2.32804099023921,3.40291577534757,0.000666708293948525,0.0290187609976239
"Klhdc1",21.9193517143167,5.41573959240315,1.39673385557426,3.87743131648836,0.000105565115541084,0.00924174602418762
"Ly6e-ps1",16.5597072878962,-6.79284656990464,1.99509781309794,-3.40476869119358,0.00066220118914245,0.0290187609976239
"Gm48653",21.6067927616063,4.96482235917834,1.36770290470458,3.63004446513969,0.000283372399816948,0.0166015282752073
"Sgpp1",363.792357349873,0.661648974569105,0.187590044876161,3.52710067853492,0.000420136974358185,0.0214353327844732
"Tex21",38.1089552532041,9.0458586536498,2.17737810719207,4.15447304433279,3.26038048434564e-05,0.00440666162305242
"Dcaf4",33.3973969958181,3.10276575968045,0.96857274510174,3.20344112032033,0.00135795804687829,0.0449000377388426
"Tgfb3",43.0096174483311,5.8831415007263,1.27231090931862,4.62398102353534,3.76444320385594e-06,0.000920675252143052
"Spata7",17.7226763940594,-3.44030063934252,0.89367692984652,-3.84960215984691,0.00011830983151326,0.00986524844427419
"Gm8893",181.014266563853,-2.6152538039568,0.57021345724894,-4.58644700630951,4.50852772799131e-06,0.00101313339893198
"Serpina3k",7418.62156283886,-1.08383977577615,0.334325515829798,-3.24186974806888,0.0011874828193919,0.0422557396794237
"Bdkrb2",27.5013292990732,-4.8031497578258,1.41640508478362,-3.39108480294643,0.000696165565286496,0.0301306714323998
"Ak7",29.743773381886,4.10563214746131,1.23256804338821,3.33095780755058,0.000865477194125027,0.0341055565398425
"Gm26583",15.5099626761423,7.73763362281561,2.38428706953578,3.245260909091,0.00117343056531958,0.0420483216243425
"Brf1",146.21089178456,-1.27954767389564,0.271326037207678,-4.71590447811041,2.40639320856991e-06,0.000647439469555071
"Wdr60",49.5254206319122,-4.14875709411666,1.01580925043335,-4.08418912541579,4.42309966789867e-05,0.00503606934278956
"Gm48079",8.76135296970575,-5.8797397179049,1.79305593462166,-3.27917250341973,0.00104111973604493,0.0389022003257358
"Gm16505",8.0662058566032,5.62213397160428,1.61879447814853,3.47303752730521,0.000514603395811978,0.0245480158596624
"Gm47904",14.909084879785,5.12131954006051,1.33252701930944,3.84331384343301,0.00012138407991896,0.0100015288951409
"A530058O07Rik",15.3345763333341,7.72285239623864,2.3532121091694,3.28183437699737,0.00103134163180223,0.0386640191309214
"Inhba",55.6018893450748,-3.77735598638451,0.993312301832367,-3.80278788394789,0.000143076853850644,0.0108597446508903
"Elmo1",29.3978921500161,4.5899574488433,1.28071723234533,3.58389606458086,0.000338506829759615,0.0185612570567123
"Aoah",31.0921328397194,4.47998754069346,1.28271550340993,3.4925808012642,0.00047837684176402,0.0233254125882912
"Carmil1",104.872877423911,-1.95374329026876,0.546317046391705,-3.57620781407567,0.000348614558371498,0.0189803997010178
"Cmah",305.399190122786,-1.25067808702018,0.320777141749405,-3.89890027761773,9.66305580063773e-05,0.00880996235362285
"Mboat1",20.6175190450451,5.17360714652259,1.20838665672759,4.28141697669284,1.85707008444909e-05,0.00289027634961531
"Serpinb6b",31.8677359076817,4.53219213670782,1.12889096468678,4.01472974669907,5.95139476932862e-05,0.00615430138294063
"Gm17938",8.59252584036568,6.44511782256733,2.04619779999387,3.1498019510072,0.00163381177109208,0.049652409800763
"A830082K12Rik",12.8312721211994,5.13529247726056,1.25021452547008,4.10752904612885,3.99914498644131e-05,0.00489038301199108
"Hmgcr",362.59523591257,-1.84704426551433,0.49019431784756,-3.76798383470598,0.000164571356772125,0.0117970407556462
"Ercc8",20.3350547877096,-3.93551629388692,1.22534581934577,-3.21175967776032,0.00131924682987372,0.0442853053479179
"Gm10736",41.2257014763407,3.02288105743935,0.887621712944357,3.4055961152776,0.000660197695031676,0.0290187609976239
"Pdhb",405.50732008706,-0.867908277110264,0.226463425090646,-3.83244348072043,0.000126876754324203,0.0101291037856338
"Gm47814",8.16034674717185,-4.66125754962915,1.47157789955418,-3.16752348009663,0.00153743294316096,0.0482459608721467
"Gm18813",21.434581276613,5.99803545859474,1.60709148742394,3.73223024671058,0.000189791898165857,0.0127699282399106
"Rpgrip1",40.1129029677571,3.09739768318132,0.787485004058697,3.93327830652945,8.37951227763489e-05,0.00801934938967692
