"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm43362",54.7668574435415,3.03055092489973,1.36637836545118,0.000394845888628054,0.0156940511221808
"Lrrc40",72.0892990999377,2.94091382394932e-07,0.00144269422109642,0.713516782764866,0.922944265783223
"Lrrc7",21.7477904874647,-1.39994681079612e-07,0.0014426948706589,0.719893380128309,0.924447382946319
"Gm20752",2.33742112152057,-3.94384097126685e-07,0.00144269505071451,0.141701943052628,NA
"Depdc1a",0.716551443377377,-3.2408660041499e-07,0.00144269495496267,0.502379070252956,NA
"Wls",42.2979271345328,9.1405673293458e-07,0.00144269437523244,0.257343710507061,0.63573154088613
"AI838599",49.6346608264985,2.2383541356254e-06,0.00144269442600327,0.160942016358997,0.504738180378012
"Gm11787",0.0349083566745969,-1.51243500347614e-07,0.00144269494453621,0.828290019676536,NA
"Tmem68",37.9683322300667,1.53127752274491e-07,0.00144269450340821,0.815415204200335,0.954765972438022
"Tgs1",26.7347151024937,9.1230417740493e-07,0.00144269447281451,0.236118426318365,0.60974078684483
"Lyn",58.2394071359273,4.05309574581365e-07,0.00144269427098567,0.603922110205887,0.883154520500729
"9430025C20Rik",86.3456061975099,1.7367107486347e-06,0.00144269477152499,0.0345183990577976,0.197980982257701
"Rps20",1264.85663475122,-1.76561314725366e-06,0.00144268423011708,0.439194466624828,0.791730029987844
"Plag1",1.22498111628964,-6.83406554736422e-07,0.00144269490714723,0.217660823870193,NA
"Chchd7",37.7713639804074,3.64539730666698e-07,0.00144269447685128,0.919899655953141,0.982624625733917
"Gm11808",106.404542872698,1.22556663915865e-06,0.00144269235248798,0.384259117427394,0.751876379740533
"Rps10-ps3",10.763539645655,3.19468045400977e-07,0.00144269505330198,0.0190977538324304,0.15817828160077
"Penk",0.686608456702699,-1.91524304298005e-07,0.00144269490108536,0.715396917299015,NA
"Impad1",94.7700283898505,-6.76339526091901e-07,0.0014426928820857,0.503996317784905,0.83053967114653
"Fam110b",0.607456133611592,-3.5642954375814e-07,0.00144269501883092,0.406784341410957,NA
"Ubxn2b",22.4193874779166,2.43578662556648e-07,0.00144269447646111,0.716925253650397,0.923280375042678
"Gm11798",0.429691382981418,-1.60281073767419e-07,0.00144269489360016,0.810562552020041,NA
"Cyp7a1",294.493582160753,-2.02721348391534e-06,0.00144269412783704,0.0739058797018678,0.320968320189792
"Sdcbp",362.878518098058,-1.01054609678973e-05,0.00144270105794608,0.77449767933034,0.943224971461527
"Gm37689",16.8465856246354,-2.15187130380668e-07,0.0014426949023092,0.522292538527558,0.840252195451231
"Nsmaf",72.4114585880843,4.10445167624333e-07,0.00144269295956609,0.823606934680369,0.95817958587182
"Gm11801",1.01687615722403,-3.73441961317133e-07,0.0014426950323896,0.28597586009773,NA
"Tox",42.3328976132656,-1.15536076425763e-06,0.00144269424666675,0.193810577237388,0.553901389849799
"Car8",347.664002116062,-3.52343261921208e-06,0.00144268544004676,0.226765029630342,0.597638214126668
"Rab2a",343.110822089906,1.77942897436464e-06,0.00144269158123629,0.299409407362774,0.67773271843083
"Gm11809",1.93091310038656,-3.89040195246151e-07,0.00144269504704304,0.16850002737962,NA
"Chd7",198.080022782447,8.80551567623716e-07,0.00144269474875829,0.139411872849161,0.465778315250041
"Gm11816",1.42277807396904,-3.8301492813628e-07,0.00144269504074953,0.218952006386716,NA
"Asph",71.7954070045676,6.09983970824644e-07,0.00144269325499952,0.604268580452262,0.883154520500729
"4930412C18Rik",29.9465414233087,-1.08267865391128e-06,0.00144269435067533,0.150601637910465,0.485637159990381
"Gdf6",4.19983277462826,4.6715931325005e-07,0.00144269487129667,0.258828167620787,NA
"Gm11814",4.39695082381834,3.0670745885419e-07,0.00144269504906948,0.0557876771221845,NA
"Gm11815",0.151770365817727,1.94756374604175e-07,0.00144269499698327,0.655485870814558,NA
"Gm12918",1.83623051125456,1.28178651782419e-07,0.00144269360933321,0.931945292114898,NA
"Gm12919",0.0180092379015606,1.19071509766287e-07,0.00144269499174078,0.716635671743621,NA
"2610301B20Rik",29.5137559556479,-2.89421985843802e-07,0.00144269407594423,0.7266731478601,0.928452218405094
"Plekhf2",56.1253096028451,4.94962048708895e-07,0.00144269471379072,0.366668743614879,0.73721837977386
"Ndufaf6",50.7479228131336,4.08449448697062e-07,0.00144269398560963,0.921861851834536,0.982624625733917
"Gm11827",26.6579407695664,1.43918553795814e-06,0.00144269523102218,0.0021924221754183,0.0465332460935758
"Gm11829",20.0262086598154,-1.52968364313903e-07,0.00144269487830731,0.661707668551037,0.90682532807707
"Trp53inp1",108.829587993774,-1.6652948265478e-06,0.00144269361299596,0.165285315958055,0.511450881429758
"Ccne2",9.48915499945861,6.64665560698341e-07,0.00144269500348859,0.119285027260298,0.427580753865921
"Ints8",50.5809516627256,-7.82558729421371e-07,0.00144269349008163,0.473116872347384,0.812162845065062
"Dpy19l4",54.1108593396376,1.99924147904408e-06,0.00144269395319442,0.102440795142074,0.39129837723259
"Esrp1",22.7791381032306,5.92296834026784e-07,0.00144269506533792,0.0100788941907667,0.118794508725499
"Virma",66.3882334433616,3.66706411288396e-06,0.00144268939593177,0.127251198843863,0.443336230242835
"Rad54b",9.91708486707232,7.0999219602178e-07,0.00144269509567987,0.0071637298808774,0.100367698244822
"Fsbp",0.330003617853895,-9.35618657581312e-08,0.00144269487958285,0.964454243856034,NA
"Gm11832",0.252553016836922,2.51019271055904e-07,0.00144269501106868,0.457825497200377,NA
"Gem",48.3605482625189,-3.37336808183134e-07,0.00144269344667178,0.74946494510852,0.935567968436123
"Pdp1",6.91307573517076,-1.28624042504186e-06,0.00144269495515706,0.0386694697045468,0.209215812480521
"1700123M08Rik",0.0674951259568435,-2.1704611556378e-07,0.00144269497678361,0.935483776106129,NA
"Gm11842",0.101242688935265,-2.46054476538962e-07,0.00144269497822648,0.857208198298763,NA
"Tmem67",10.61752547878,5.29022964766417e-07,0.00144269493632843,0.169270519082456,0.517001437172496
"Rbm12b2",6.66436522800007,-1.45968839461776e-07,0.00144269484365841,0.703942899343931,0.921063850854609
"Gm11839",1.69670243587465,-3.6237139681149e-07,0.00144269490646856,NA,NA
"Gm11841",10.4537588185435,-4.07246486700593e-07,0.00144269506522488,0.0283915439455146,0.181902371130548
"Gm11843",8.07952456314734,3.05664388467506e-07,0.00144269460371125,0.607453980241154,0.884142782036204
"Rbm12b1",15.3006952058048,-6.96947317092451e-08,0.00144269434707096,0.881160888525786,0.974575041997054
"Fam92a",55.332786821676,1.44154678163179e-07,0.00144269404246869,0.844744493390391,0.964489712342615
"Gm11847",2.55757674649456,6.01374975439521e-07,0.00144269480673781,0.237086210588327,NA
"Gm37985",0.0509145200399183,-1.72030694723266e-07,0.00144269498419903,0.942933357340993,NA
"Triqk",0.211811135577942,2.12140271796161e-08,0.0014426949036862,0.803451732348624,NA
"Gm11826",0.457803972581159,2.23865035472177e-07,0.00144269477701378,0.693583788111797,NA
"Runx1t1",1.35939361737606,-3.36009867582141e-07,0.00144269499523114,0.354815227281987,NA
"Gm11823",3.22692373811022,3.06354895765886e-07,0.00144269504744977,0.0772905781583144,NA
"Gm11824",0.0168991187730364,-1.25839411060138e-07,0.00144269498954436,0.882765290640031,NA
"Gm11836",0.0858327287490177,-1.16554643276304e-07,0.00144269493307998,0.970335186270449,NA
"Otud6b",129.844965187984,-3.08632438796484e-06,0.00144269029283691,0.155211855509618,0.49469339324733
"Pip4p2",74.279563812289,-6.51997246054722e-08,0.0014426887266316,0.955828219904426,0.989883347550891
"Gm11837",2.73507836746357,-8.90034917100931e-07,0.00144269478609559,0.348604390406319,NA
"Necab1",67.2438860407059,3.44016516584872e-07,0.00144269298248767,0.682710716724342,0.914469748491479
"Gm11844",14.3597092467563,4.78072382753172e-07,0.00144269456499444,0.448701725280046,0.797370931317123
"Tmem64",124.60868132093,4.70383125289709e-06,0.00144268597551299,0.362622977388077,0.734332865880576
"Decr1",313.50629599697,-8.79732806721326e-07,0.00144268494082732,0.743453399019748,0.933772366254881
"Mir6400",0.134990251913687,-2.66800050041365e-07,0.00144269498130284,0.786436450063895,NA
"Nbn",62.0938477041243,-6.98069457220428e-07,0.00144269411010433,0.419096356050905,0.776727795357052
"Gm11869",8.60897785056523,-4.06894497548371e-07,0.0014426950642687,0.0359429730678595,0.201818758949551
"Osgin2",25.1879230639112,-1.58930528763481e-06,0.00144269491884572,0.981724686312159,0.99446792371044
"Ripk2",22.6188818807286,1.824616012433e-07,0.00144269444296718,0.791122034059397,0.947640068165145
"A530072M11Rik",5.96442196562327,6.04042577112799e-07,0.00144269501494101,0.0719480806567308,NA
"Gm11865",17.9605212867867,3.17624296662563e-07,0.0014426950539174,0.00963640998542663,0.116650406356056
"Gm24978",2.58521681440505,3.03040542546559e-07,0.00144269504564251,0.0969493782944255,NA
"Mmp16",33.869537132449,5.49114966603828,2.02163101055972,0.000118466616421731,0.00658853534601227
"Gm11868",0.018069764503714,1.19191523164143e-07,0.00144269499173261,0.716491605229542,NA
"Cpne3",59.4713433277155,-1.46856436252663e-07,0.00144269447117904,0.831083921354587,0.959679838766365
"Rmdn1",63.5075707465607,9.58975490238122e-07,0.00144269181693285,0.544441077262609,0.852345503610347
"Gm12353",0.134990251913687,-2.66800050041365e-07,0.00144269498130284,0.786436450063895,NA
"Wwp1",385.186013118659,7.27592904157301e-06,0.00144269214212599,0.0148926451774381,0.142300265025609
"Gm12354",5.89385489332003,5.53528291179789e-07,0.00144269489814928,0.228288791323993,NA
"Atp6v0d2",30.3155234851271,1.94057539259485e-07,0.00144269395542696,0.772732471270035,0.943156251750001
"4930480G23Rik",3.63485887404769,-8.47661585508068e-07,0.00144269487306172,0.123079239100475,NA
"Ttpa",1120.79051766352,-7.30933179430862e-06,0.00144268164879541,0.978436474364758,0.993870318213219
"Ggh",31.3734467203281,-2.85250075684525e-07,0.00144269390703042,0.975114788839388,0.992233194729821
"Ccnc",39.5463478347529,-3.47559249417082e-07,0.00144269446575614,0.595544229165208,0.879871176669532
"Tstd3",60.2421095492917,7.88380508928146e-08,0.00144269399941481,0.934435010801139,0.984655519251213
"Usp45",52.9037530946183,2.77704715362617e-06,0.00144269468207355,0.018952606458765,0.157837775199877
"Pnisr",149.567266870007,-1.46394213118254e-06,0.00144269342417453,0.229739643157353,0.60168339489035
"Coq3",58.7683163267444,8.12612506894309e-08,0.00144269400534363,0.932158327190952,0.984591801704898
"Gm11880",1.16941768254745,-3.7720671502794e-07,0.00144269503596414,0.25657960024356,NA
"Fbxl4",151.224385121173,-2.18827935040549e-06,0.00144268671852232,0.513074657108041,0.835624430410791
"Gm37900",8.70248832758967,3.33660507372388e-07,0.00144269505410934,0.0211202777256891,0.163502851200407
"Gm11878",0.0168484442053854,-1.25562749587199e-07,0.00144269498955777,0.882516951511712,NA
"Gm11889",0.162143667716199,2.47112278680259e-07,0.00144269500382219,0.518598434278437,NA
"Mms22l",1.02599835886616,-7.04847543808362e-08,0.00144269486535047,0.873327658236955,NA
"Klhl32",0.717088216355846,-3.47891053736359e-07,0.0014426949275875,0.441692258697935,NA
"Ndufaf4",137.035128146508,-1.87729523548216e-07,0.00144269308135146,0.869252455252442,0.971464908327341
"Gpr63",0.236232940848952,-3.03962642877305e-07,0.00144269499190888,0.646845517854264,NA
"Ufl1",98.5550756631931,2.31620720374111e-07,0.00144269444732181,0.736908335264543,0.931528292152082
"Prdx6-ps2",14.912400993348,-4.08317507336787e-07,0.00144269506666151,6.78712204122828e-15,1.15436318717495e-12
"Gm11893",0.0180092379015606,1.19071509766287e-07,0.00144269499174078,0.716635671743621,NA
"Manea",82.078090830318,6.77530240753841e-06,0.00144270103031931,0.14693384330097,0.478926087974176
"Bhmt-ps1",3.79620242434197,-3.88396714756972e-07,0.00144269462400761,0.473286798933997,NA
"Gm11914",0.103624802929769,-8.81504502014522e-08,0.00144269490765134,0.965163594915736,NA
"Gm11911",3.03030282370398,-5.13343940148931e-08,0.00144269486404834,0.882076997957152,NA
"Epha7",1.67186764243592,3.20483295173904e-07,0.0014426950426005,0.890321024211054,NA
"Map3k7",97.9689355298162,7.91851665261762e-07,0.00144269350738567,0.475244463954031,0.813962466014959
"Bach2",101.922740037847,-3.26799664321913e-07,0.00144269202029501,0.796159373173302,0.948157183637587
"Bach2it1",0.102302133496138,-1.66413066177611e-07,0.0014426949326516,0.951416545269389,NA
"Bach2os",11.6014218626701,-9.71079086728115e-07,0.00144269510830865,0.0152762207534727,0.143510135492001
"Casp8ap2",25.7505456209201,-1.92135802318213e-06,0.00144269539659712,0.00226892841944532,0.0475919959614871
"Mdn1",55.6370985158149,-1.32350208185608e-06,0.00144269436531541,0.132400247268402,0.453540612832534
"Lyrm2",51.0298826341736,8.78037404214292e-07,0.00144269244114929,0.535757406130451,0.846740824842808
"Ankrd6",24.6388233302753,8.30047863621585e-07,0.00144269506521197,0.0199835594397845,0.160604134025125
"Gm11942",8.16711064111692,7.62348777247933e-07,0.00144269509187998,0.0107703637038463,0.122671139964806
"Rragd",41.8540043668626,-9.10333024292294e-08,0.00144269418686327,0.900815837621673,0.979112916198478
"4933421O10Rik",13.9049729365562,5.95627990737526e-07,0.00144269495340301,0.157387038429504,0.4977513969964
"Ube2j1",102.277677986563,1.56590215168223e-07,0.00144269415746179,0.891423791617609,0.97777727810017
"Gabrr2",3.90507037450813,6.73394503972521e-07,0.00144269506095011,0.0301428818153885,NA
"Pm20d2",2.83450878572491,-7.96468905282916e-07,0.00144269483865318,0.158278763593819,NA
"Srsf12",0.216474014431648,2.26985823372983e-07,0.0014426950073543,0.479388553134002,NA
"Pnrc1",311.424227142506,7.43814244728891e-06,0.00144269241741095,0.013465511115137,0.135818561488923
"Gm11934",0.0360790024052746,1.57143370838541e-07,0.00144269498913564,0.675952931406511,NA
"Rngtt",19.2461328340258,7.07839908808952e-08,0.00144269479907991,0.467256846760475,0.809010943121445
"Gm22010",1.32115106868554,-3.81035987624811e-07,0.00144269503901232,0.232678802687386,NA
"Spaca1",0.0674951259568435,-2.1704611556378e-07,0.00144269497678361,0.935483776106129,NA
"Gm12751",13.7046334714484,6.47509984385322e-07,0.00144269481612411,0.174654933542773,0.527951322445108
"Gm12350",1.22778445435818,5.1287839591336e-07,0.00144269476684227,0.357786807369154,NA
"Akirin2",80.753564251829,-8.04044138985169e-07,0.00144269298316373,0.518926166260997,0.838356871567741
"Orc3",79.5385449435668,1.67921762794397e-06,0.00144269364645985,0.16220229862665,0.506410463609822
"Rars2",47.0126864218997,8.13146870478483e-08,0.00144269044100943,0.965727614750343,0.990864175097305
"Slc35a1",57.0585459286911,5.2228785715771e-08,0.0014426941245061,0.833231937250122,0.961097984871661
"Smim8",34.173604189564,5.09635307013229e-07,0.00144269417626205,0.474721970497779,0.813436679826718
"Zfp292",40.6797276956053,-1.11932016593951e-07,0.00144269387492006,0.772514643415914,0.943156251750001
"Gm12363",0.0721580048105492,1.95507318644062e-07,0.00144269499256019,0.614911242914884,NA
"Platr9",6.30466558320595,9.47152982508502e-08,0.00144269488956358,0.785291371997351,NA
"Gm12362",0.0880075310572149,3.18635142935787e-08,0.00144269491355053,0.824596146854882,NA
"Mob3b",87.6156326113528,-1.18647850951762e-06,0.00144269340707022,0.723213647837847,0.926471013042931
"Ifnk",0.0673937768215415,-2.16772518148773e-07,0.00144269497676801,0.935727558921468,NA
"C9orf72",52.5055137714751,-2.45022991174954e-07,0.00144269429576567,0.733652755643425,0.930312834212348
"Gm12366",4.53720664452892,7.6092531266425e-07,0.00144269501106021,0.0298402479036981,NA
"Gm12367",0.154058934376121,-1.5869280216946e-07,0.00144269491517592,0.917860884352167,NA
"Gm12365",0.236232940848952,-3.03962642877305e-07,0.00144269499190888,0.646845517854264,NA
"Taf9-ps",0.0168991187730364,-1.25839411060138e-07,0.00144269498954436,0.882765290640031,NA
"Gm12378",12.799217286918,2.0838650994534e-07,0.00144269461874648,0.725560521087048,0.927608927710887
"Gm12388",6.09762031701019,-1.08915375411827e-06,0.00144269523917819,0.0531974015248714,NA
"Aco1",332.352963020009,6.97809345189241e-07,0.00144269357275012,0.519887091976825,0.83952180330592
"Ddx58",89.5290655862525,1.40831711621069e-06,0.00144269359894141,0.226151127430358,0.596772964265533
"Topors",84.1078231168747,-8.35362852784878e-07,0.00144269135497083,0.503540148268587,0.830274661305047
"Smim27",11.1781485432542,1.19685109819804e-07,0.00144269435186434,0.889726575938596,0.977176049425878
"Ndufb6",98.169534907799,1.61090540795111e-06,0.00144269391989501,0.738604886012262,0.931744171427457
"Tmem215",7.21398457290285,3.58007915928065e-07,0.00144269504386463,0.0705083694303415,0.310921290219356
"Aptx",61.736331216068,5.29938653083807e-07,0.00144269310600331,0.37210904808465,0.741440595958191
"Dnaja1",366.442994988668,-3.41838972918565e-06,0.00144268358033185,0.337239805259905,0.712730332543944
"Smu1",88.153845208144,-5.12539823248556e-07,0.0014426941286012,0.536960474426115,0.846740824842808
"Psenen-ps",0.909896821586522,-1.79523930326826e-08,0.00144269436212117,0.945944929864495,NA
"B4galt1",43.0825375371046,-5.40161134174317e-07,0.00144269452107963,0.741247967193493,0.932745527885343
"Gm12397",0.0336968884107708,-1.69036480951701e-07,0.00144269498068662,0.95906393238179,NA
"Bag1",304.542532894795,5.60889834292353e-06,0.00144268576098225,0.346563490110482,0.722003157647916
"Chmp5",73.1195147782956,4.12137503075054e-07,0.00144269420067632,0.565051154947192,0.863042667579425
"Nfx1",231.313335388621,1.77464788404131e-06,0.00144269412360664,0.0990022577944819,0.385237037712127
"Aqp7",79.9063722719104,2.30677555334163e-07,0.00144269440856922,0.745979788655067,0.93474491756339
"Aqp3",0.303728066805796,-3.19012874273695e-07,0.00144269499832719,0.585160030623307,NA
"Nol6",36.5734481562616,-3.34064149660018e-08,0.00144269262237938,0.98201669938795,0.99446792371044
"Ube2r2",671.35920138186,1.84046641352905e-05,0.00144272971280068,0.0325580547704025,0.193273809710502
"Gm12403",0.240895819702658,-1.41496094959068e-07,0.00144269489704229,0.894223764820141,NA
"Ubap2",103.408460117491,-1.76152952864803e-07,0.00144269076790383,0.916175207794763,0.981907270890442
"Gm12401",0,3.11472966232488e-07,0.00144269505124284,1,NA
"Dcaf12",133.192931853192,-5.43439200893325e-07,0.00144269343584929,0.833766068377367,0.961379879279749
"Ubap1",91.891057833274,-2.86245550875092e-06,0.00144269424750006,0.0874881471972358,0.357554939663025
"Kif24",0.101510527223725,-2.37380752557945e-07,0.00144269497835493,0.866647293912282,NA
"Nudt2",41.382747651035,-7.65019507401391e-07,0.00144269407301273,0.389913208953175,0.755799166095691
"Myorg",70.5976774064582,1.89068120264719e-07,0.00144269410862653,0.826881373451109,0.958280520254064
"1110017D15Rik",13.3389674973664,4.74761716565581e-07,0.00144269507284756,0.00302038475303298,0.0585930607196464
"Fam219a",10.8638054222031,-3.83263250024921e-08,0.00144269408794326,0.959639745805357,0.990201164262235
"Gm12404",10.8364814257921,7.33282811876143e-07,0.00144269509442399,0.0115444801216641,0.12698490841159
"Dnaic1",0.238564380275805,-2.21921518239765e-07,0.00144269493355294,0.779512585674905,NA
"Enho",30.7732829384938,7.17320802634141e-07,0.00144269455994989,0.14795947628112,0.480720404167912
"Cntfr",9.17297130268061,-7.28230760398479e-07,0.00144269482611752,0.172918519049479,0.524529070538516
"Il11ra1",149.4403834261,-6.63594004445821e-06,0.00144268383070844,0.0379292380525533,0.206857183070357
"Rpp25l",36.2162728438352,-2.03292125444703e-07,0.00144269443160651,0.75221707862122,0.936654847240536
"Dctn3",78.9931407561489,1.11987726474985e-06,0.00144269439197123,0.580055567562408,0.870827546621712
"Sigmar1",254.536177153293,-1.05514516866809e-08,0.00144268449387416,0.994089529582294,0.997841583118323
"Galt",258.057277734541,2.96099507670786e-07,0.00144268774835053,0.900930915068984,0.979112916198478
"Ccl27a",115.713937652776,-1.41815926125563e-06,0.00144269306268908,0.27695861745684,0.656067776260396
"Gm12407",0.102514683801245,-1.66417212813928e-07,0.00144269493260256,0.951255997813349,NA
"Gm13302",0.0168484442053854,-1.25562749587199e-07,0.00144269498955777,0.882516951511712,NA
"Gm37530",0.018069764503714,1.19191523164143e-07,0.00144269499173261,0.716491605229542,NA
"Ccl19-ps3",0.018069764503714,1.19191523164143e-07,0.00144269499173261,0.716491605229542,NA
"Gm13306",0.0168484442053854,-1.25562749587199e-07,0.00144269498955777,0.882516951511712,NA
"Gm13305",0.0720369516062423,1.96795888558521e-07,0.00144269499263827,0.615077305327062,NA
"Gm10599",0.126064665310924,2.21558550388155e-07,0.00144269499915891,0.550993083527947,NA
"Gm10591",0.168281134261902,1.19617215153842e-07,0.00144269495660544,0.763739792152186,NA
"Gm2564",0.0540277137046817,2.75341428975597e-07,0.00144269499794749,0.642980545275537,NA
"Ccl27b",0.482090474433832,1.97492154791659e-07,0.00144269496598357,0.523063701738898,NA
"Il11ra2",0.0677629642453036,-2.10161303199971e-07,0.00144269497981225,0.974051052421178,NA
"Ccl19",0.151432690056516,1.95216371260612e-07,0.00144269499700332,0.655485870819484,NA
"Ccl21a",2.3766679506651,1.70556046914606e-07,0.00144269493192106,NA,NA
"Fam205a1",0.0337475629784218,-1.69113683614394e-07,0.00144269498067844,0.959247912262522,NA
"Fam205c",0.108237007215824,2.14394077136696e-07,0.00144269499702,0.569637897280209,NA
"Phf24",4.97936448388084,-1.23498052204323e-06,0.00144269520455176,0.0028276165598232,NA
"Dnajb5",53.6092082646051,-1.7923039503868e-06,0.00144269350644493,0.152755573781365,0.490097779710467
"1700022I11Rik",0.0843942447298799,-2.35241553555578e-07,0.00144269497736296,0.895981182658901,NA
"Vcp",366.973674808125,1.63371119585009e-06,0.00144268466304295,0.562738741322942,0.861361157428337
"Fancg",41.5488192109682,3.86726469095499,1.18044137021432,3.06297987705797e-05,0.00220700525427226
"Pigo",58.168843989693,2.63267773129828e-07,0.00144269416109548,0.751571646543945,0.936654847240536
"Stoml2",167.801488947879,-4.63675996174118e-06,0.00144269228381198,0.249596394676966,0.625414823993724
"Fam214b",58.7222603520696,5.39226545089828e-07,0.00144269417798522,0.53161706097885,0.845002833737559
"Gm26881",0.300817584593877,9.82220180940836e-08,0.00144269490525933,0.77575538143537,NA
"Unc13b",29.7484754231272,1.29770739819128e-06,0.00144269430254764,0.149855527353531,0.484405922342562
"Atp8b5",16.5554733918943,5.04829820638633,1.90061294253187,0.00017537006445403,0.00875473697190818
"Rusc2",46.7072299222011,-2.05526381186882e-07,0.0014426944503602,0.764024893682027,0.94045208448094
"Fam166b",0.313003149945556,-4.38400308945121e-08,0.00144269487543931,0.989915118896335,NA
"Tesk1",2.55041169087737,-2.72628955428803e-07,0.00144269490567654,0.453942340653096,NA
"Cd72",14.5079574732575,3.27588319597668e-07,0.00144269452706155,0.605725711753446,0.883697385379779
"Sit1",19.6275353068677,3.97749038534856e-07,0.00144269506011094,0.0115850974907428,0.1270818551074
"Ccdc107",348.366026074758,6.19716427592093e-07,0.00144269071418658,0.732778745116046,0.930249460160756
"Arhgef39",7.92113653036426,-1.06107659409756e-06,0.00144269506820271,0.0254045441655564,0.174345406491274
"Gm12454",4.91128397889534,-7.7774714656109e-08,0.00144269456373465,0.98010278976465,NA
"Car9",18.296324818517,6.51287948348202e-07,0.00144269510159531,0.00135641205732302,0.0344993165125065
"Tpm2",616.48701433154,-4.99800490690296e-07,0.00144269407432018,0.555821497143291,0.858138171703073
"Tln1",339.401280661856,-4.08836884953608e-07,0.00144269338675277,0.704707313123941,0.921424574524272
"Creb3",61.8217554852615,3.37312593266352e-07,0.00144269421431299,0.673848644464675,0.911025429576189
"Gba2",100.182418663397,-2.90518776899272e-06,0.00144269412009874,0.0331853297996743,0.194549827246427
"Rgp1",65.6617138979367,-1.12026885425755e-06,0.00144269425749764,0.968502241417923,0.991411735266286
"Gm12472",2.79666723969552,3.0509773860006e-07,0.00144269504640691,0.0895600086988566,NA
"Gm12473",0.430126335626133,-1.60147788154371e-07,0.00144269489354199,0.810543188123239,NA
"Npr2",276.844467468189,-5.40496269962459e-07,0.00144268800729012,0.643819065375239,0.899692914988489
"Spag8",5.44376269487239,-2.92455190749342e-07,0.00144269447705261,0.656425446437386,NA
"Hint2",483.849506820277,3.68029998978713e-06,0.0014426772586574,0.333672548001867,0.710426253220278
"Tmem8b",11.6618490549289,8.65300766700656e-07,0.00144269485893978,0.104689937567737,0.396094080911353
"Hrct1",4.23965939546808,-1.08063800444501e-06,0.00144269512840726,0.0186692164116277,NA
"Spaar",0.445712637000041,-1.92354115745708e-07,0.00144269490640231,0.760283457186445,NA
"Olfr157",34.6016335159814,8.53493299130793e-07,0.00144269504194381,0.0273719131268218,0.179346752933973
"Reck",20.5680840127079,4.36001801801835e-07,0.00144269394956054,0.637752929678109,0.898085308789998
"Glipr2",37.766655244915,2.57791362812323,1.20316988309491,0.000544269968175431,0.0190000878866397
"Clta",264.661446441712,-3.74842602676578e-06,0.00144268781053538,0.987258298000978,0.995654620935444
"Gne",233.566584317401,4.94159386657684e-06,0.00144269767626887,0.824200830280644,0.958280520254064
"Gm12503",0.0337475629784218,-1.69113683614394e-07,0.00144269498067844,0.959247912262522,NA
"Gm12504",0.380900923310552,-1.29861514162884e-07,0.00144269482120603,0.865442296989053,NA
"Rnf38",94.6710660775358,-6.6202348727143e-07,0.00144269324930472,0.565661139784597,0.863048588976212
"Melk",1.16609658698403,-3.27840810969224e-07,0.00144269489312333,0.482590480065003,NA
"Pax5",191.966535106142,2.95263353318082e-07,0.00144269416186309,0.723044741653723,0.926377664717631
"Gm12463",0.0337982375460728,-1.69190844000648e-07,0.00144269498067027,0.959431766301456,NA
"Zcchc7",160.466565402776,-2.19617225786187e-06,0.00144269400880987,0.720612697659774,0.924921194161944
"Grhpr",246.440596474413,4.41526219441108e-07,0.00144268883368833,0.838733526606655,0.963086552463492
"Zbtb5",35.6158479773903,-3.61913993958949e-07,0.00144269446882568,0.645651974492123,0.900330780056924
"1700055D18Rik",1.24522097977227,-1.26352815601992e-07,0.00144269487388339,0.753256602756801,NA
"Polr1e",10.3138111183353,3.54428471985465e-07,0.00144269449320397,0.597529996316065,0.880219997094064
"Fbxo10",17.3887726587514,1.08102461074275e-06,0.00144269508439195,0.014736505435489,0.141530443207418
"Tomm5",77.848953875698,-4.27403367176067e-06,0.00144269086173902,0.629235685320138,0.893963145823593
"Frmpd1",5.6736541348128,3.34668340107005e-07,0.00144269504826164,0.143003748849055,NA
"Trmt10b",13.6619560074138,-1.31195219707191e-07,0.00144269433649798,0.853895470784809,0.968235680614393
"Exosc3",26.5817053100455,-1.02050430988826e-06,0.00144269467935909,0.136130681969024,0.459345861665192
"Dcaf10",18.0462954313035,3.6362534400468e-08,0.00144269439021536,0.963186079172934,0.990542994151745
"Slc25a51",242.04731142074,-1.77360069567113e-06,0.00144269332710811,0.337182942286463,0.712713135379203
"Shb",109.935610838748,-2.52734672700073e-06,0.00144269388523325,0.0572812693692309,0.271941943220948
"Gm12411",0.872562031240819,6.75366854601617e-07,0.00144269497067341,0.132638097437731,NA
"Aldh1b1",124.995483401023,1.38493034740545e-06,0.00144269352608967,0.429012689814034,0.782777606906757
"Stra6l",499.274607683848,-1.51454435600644e-06,0.00144266470008545,0.87191517454004,0.971830804932931
"Ccdc180",2.91305127389493,-5.5591439263565e-07,0.00144269506883895,0.0665492328620343,NA
"Tdrd7",49.6811865336991,2.12197041460123e-06,0.00144269390327687,0.0836859417123682,0.34745224792132
"Tmod1",2.94012460332915,-1.02770479766813e-06,0.00144269518414022,0.0381943763204897,NA
"Tstd2",26.8019178204807,1.07301500080408e-06,0.00144269464038144,0.0836648577874103,0.34745224792132
"Ncbp1",50.0113564845882,-1.06114880237493e-07,0.00144269444402491,0.863594640864613,0.971004597734392
"Xpa",42.3335071470589,2.6304602940337e-07,0.0014426940701545,0.761788882108535,0.938941379842551
