"Geneid","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm33994",19.1488438835556,-1.61806227704941e-06,0.00144269544052224,3.71557079233622e-05,0.00254334112459505
"Gm19705",13.3799515841002,4.37626810081672,1.91641027716314,0.00044294553930709,0.0168837998993083
"Platr22",24.7620258647224,5.66835950706138,1.98416808176639,9.07706158092114e-05,0.00533213573269613
"Ptprc",165.298938447032,-3.82250960548122e-06,0.00144269572484136,0.0022730727059237,0.0475919959614871
"Gm38266",25.8269335516957,-3.9239477255897e-07,0.00144269506575033,8.89448351754311e-16,4.31038818724234e-13
"2810414N06Rik",39.9511279374931,2.67812508448439,0.837643584875279,4.09015055906013e-05,0.00269489334357534
"Cacna1e",30.5654004621892,-1.1747833063093e-06,0.00144269524538441,0.000649200271890109,0.0209621465274539
"Tex50",14.0246754830086,-7.7411931438295e-07,0.00144269513300053,0.00156823098726581,0.0375679570036867
"Fmo3",263.858589783913,-2.30095287071598,0.429208315662983,4.7293065753867e-09,6.1763899355519e-07
"Gm36945",22.4841595772152,10.2795729132091,3.24047259130304,6.16245682375631e-09,7.97683681071535e-07
"Gm38190",37.3708121221837,5.22467282783568,1.53104371822031,1.95274912781689e-05,0.00146476212782449
"Nuf2",9.57262153839235,1.25881552652777e-06,0.00144269521173709,0.00135519002893447,0.0344993165125065
"Nos1ap",20.0260807455132,1.0723053662112e-06,0.00144269521519144,8.33166731850562e-05,0.00491400394628152
"Mpz",8.14552355199567,-1.33591117394191e-06,0.00144269526158817,0.00172401434268854,0.0396873794494718
"Slamf6",26.487716214697,-9.93248515525872e-07,0.0014426951737379,0.00115858352528677,0.0317352082853363
"Olfr433",25.8269335516957,-3.9239477255897e-07,0.00144269506575033,8.89448351754311e-16,4.31038818724234e-13
"Gm37668",13.0934250114317,-8.12728085001478e-07,0.00144269514163717,0.0014439057119211,0.0356756906220775
"Akt3",48.631725436616,2.66446119384481,1.13848402826829,0.00036305129875126,0.0149587361882667
"Gm37033",41.4320039392789,2.06249600536285,1.49885119865963,0.0017626155122019,0.0400788764113808
"Gm28172",14.5172277856572,-8.88579106151625e-07,0.00144269515572223,0.00232434302261016,0.04822434807336
"Pacc1",21.0222366343623,-1.52885490008328e-06,0.00144269521367191,0.00181601015962886,0.0406780713704308
"Dtl",21.9598498286585,4.39390367600485,1.88877609655315,0.000349105967797723,0.0144656458667912
"Prkcq",24.0218648584957,-2.8125419955498e-06,0.00144269614735782,6.40440345500795e-05,0.00391954850779922
"Gm37975",16.9508769426013,7.12016530252401e-07,0.00144269511148528,0.001256782461474,0.0331822329674732
"Il2ra",30.4193583909874,-7.38125877609894e-07,0.00144269511950527,0.00201365058719098,0.0437647357189337
"Gm13329",21.3382256519027,3.17777537216942e-07,0.00144269505413137,4.51836063916723e-14,6.41651078340767e-12
"Gm26323",28.3308487990061,10.3313221634969,3.5919394988423,9.15584169256584e-07,9.99421615202691e-05
"Il1rn",25.3300730804917,3.4773529754456,1.81636058298672,0.000758255980121301,0.0235477924017713
"Stpg3",32.0767105405783,6.19067377278365,1.82414115018367,1.80695189792022e-05,0.00139106765320416
"Uap1l1",49.1622130538314,3.86811242200641,1.12479907347632,1.7621991548461e-05,0.00137837898598577
"Gm13398",33.5902904878905,5.29294771318037e-07,0.00144269508432556,0.000252703583305738,0.0115422347737427
"Brd3os",12.052686069713,5.49879566594242e-07,0.00144269508447914,0.00197091706982065,0.0431717766980629
"Med27",28.1699425896995,-3.24288666278121e-06,0.00144269663303961,0.000834183574572335,0.0251061793112542
"Abl1",126.137547121006,-0.530579602874693,0.304001338500879,0.00164476435322626,0.0387966957027044
"Gm13611",21.6366350401317,4.4291361393434,1.37857933130918,3.40112505654892e-05,0.0023917430866414
"Garnl3",16.4001024900006,4.74630651679816,1.88065091528878,0.000247899257030145,0.0114025862659746
"Gm13536",21.5224446264131,-4.09725547310384e-07,0.00144269506780195,1.72511563436606e-15,5.60848007689062e-13
"Rc3h2",67.6114954427625,-3.36440662696086e-06,0.00144269571286321,0.0019970189818549,0.0435976069367039
"Olfml2a",34.3713265212667,5.08569341960697,1.8582017977897,0.000118020134302303,0.00658853534601227
"Arhgap15",39.4956706794436,3.32810446227241,1.27799611159612,0.000176946275257133,0.0088033781230819
"Gm13525",30.8988167070648,-4.22842237072685e-07,0.00144269507034646,4.35808410255431e-16,3.71818530212671e-13
"Neb",81.3794958112615,-1.81755444842304e-06,0.00144269543204265,0.000614646656631268,0.0204328105603308
"Gm14033",25.1864442135674,5.3379354447459e-07,0.00144269508453206,0.000495165071362979,0.0179873072880226
"Nr4a2",15.4234303296615,-2.55619269448251e-06,0.00144269605997335,5.19818646735344e-08,6.44354859813379e-06
"Ccdc148",29.1561180599329,1.20268747202421e-06,0.00144269520485861,0.00149422934802124,0.0363099071281089
"Slc38a11",25.3466333772557,6.34693051828508,1.96368848830305,2.85689504374151e-05,0.00208939019024035
"Xirp2",57.4722011013876,-4.36546848226061e-07,0.00144269507298579,5.07583156777658e-18,1.23740313903113e-14
"Klhl41",16.249172863988,-4.09265034213023e-07,0.00144269506706995,4.76458257456367e-15,9.95593561687754e-13
"Gm13623",30.4362636812758,5.55590143142543e-07,0.00144269508896889,0.000272983598490681,0.012136568678186
"Rpl9-ps7",13.066172554326,-1.29992438910786e-06,0.00144269520344926,0.0023673564663785,0.0489086483527094
"Hoxd3",21.6938627461011,3.22970971132561e-07,0.00144269505472524,4.26034274622798e-14,6.35877891317109e-12
"Gm14464",46.7054449222612,11.068116005367,3.76887303776051,6.49743892970812e-07,7.31061840191082e-05
"Smtnl1",17.7175212382391,-4.08807888987703e-07,0.00144269506723416,3.41371529165477e-15,8.60903682259213e-13
"Olfr1042",15.5056625108533,5.33248993480157e-07,0.0014426950829171,0.00143303762964873,0.0356756906220775
"Olfr1217",17.0638024516086,-4.03482769336432e-07,0.00144269506636602,3.8986032804992e-15,9.28124055298825e-13
"Olfr1253",25.2120065623696,-3.76610072459446e-07,0.00144269506360332,9.25693198935165e-16,4.31038818724234e-13
"Agbl2",10.718370101756,9.3194986592431e-07,0.00144269515519569,0.00116424797402355,0.031771371485154
"Traf6",77.5803173639837,-2.40123042877301e-06,0.00144269569776554,0.000339484001413146,0.0141815931849849
"Pax6",58.4073931879668,4.68479674388786,1.40718557180934,1.79020314937151e-05,0.00138999181427937
"Gm14014",13.9701429183563,4.98944164923652e-07,0.00144269507674023,0.00223473498323396,0.0472362263002358
"Arhgap11a",35.8369642103479,3.66194412903777,1.08714795090368,2.52255474991575e-05,0.0018635054710615
"Meis2",56.0487248157954,2.10454182797035,0.854995071735152,0.000313156219920514,0.0133972993671037
"Gm14016",22.0359901801744,5.31210336884573e-07,0.00144269508365733,0.000640608152654683,0.0208143758340483
"Ltk",41.1679532601638,11.2188939649296,3.41100906064098,2.60310063781649e-09,3.49317000269191e-07
"Gm14000",20.249508140135,6.9388533222682e-07,0.00144269510720976,0.0015787035909676,0.0376264595481634
"Fbln7",13.4108919702984,-1.91029574265246e-06,0.00144269539663892,0.00151348634983814,0.0366519285415274
"Ebf4",21.863911897952,3.57228488372223,2.19445953878978,0.00108803239414374,0.0301985765258834
"Pak7",9.9868183912729,6.9086831370123e-07,0.001442695109663,0.000995008662303365,0.0286024595910477
"Kif16b",41.8192139207962,1.62667380888504,1.02372640456521,0.00173379609408713,0.0396873794494718
"Pax1",29.2769430095997,7.30563173037467e-07,0.00144269512003115,0.000514097165729171,0.0183855727215662
"Syndig1",25.3446605077886,5.14486360114493e-07,0.00144269508104484,0.000491356641208833,0.0179228767854404
"Zfp937",20.4941786893346,4.90788264163775,1.63177666064267,7.31075242907718e-05,0.00438255638443081
"Slc52a3",15.687314667381,6.71052795799731,2.00215310583694,1.33884543007326e-05,0.00108530587748731
"Hck",35.9800388655071,3.09687198028708,1.14590928437501,0.000167647882745445,0.00851453326707508
"Gm14230",36.0126798955043,-6.29080112435556e-07,0.00144269510550591,0.000127732429316813,0.0068145131207439
"Rbl1",29.4422882345868,-2.86481675609101e-06,0.00144269592189958,0.000410956162522798,0.0161154310702975
"Cd40",21.8641962866693,3.62797787570652,2.08302046492274,0.000948170011356885,0.0274148857886927
"Gm22692",20.6076411818505,-3.81420511770857e-07,0.00144269506382662,2.1359474163536e-15,6.4020809153608e-13
"Atp9a",235.461678232164,1.03103463378724,0.518913469913605,0.000924811347049845,0.0269466445683229
"1700017J07Rik",14.9994095189964,5.24872120427391e-07,0.00144269508148028,0.00178852358420151,0.0403092980987912
"Tfap2c",18.5041508707046,5.32635711376752e-07,0.00144269508345376,0.00100220876101275,0.0286024595910477
"Pmepa1",36.6655205355112,-2.25236947351349e-06,0.001442695658416,0.00032157196846832,0.013673352275541
"Stx16",153.804353763318,-1.08090589361482,0.413442855328362,0.000298275078538548,0.0129847308743552
"Fam217b",29.2048711823603,4.1966848156478,2.10769310953413,0.000557962313674404,0.019339608441032
"4921531C22Rik",16.9166211293893,-2.04917739902532e-06,0.00144269555032858,0.000863175443705818,0.0256512832556118
"Zbtb46",79.7952141918925,2.05623702826007,1.31529995999216,0.00145286355754566,0.0357761536300005
"Stmn2",14.5820390732195,-7.72575000678322e-07,0.00144269513306204,0.00145598904744096,0.035792860162889
"Mir124-2hg",27.2109407798697,-2.91954088572732e-07,0.00144269505393026,6.96233720932793e-16,3.91685024464768e-13
"Gm43672",31.3819745414541,2.23682113424507,0.862150583682384,0.000249031212803508,0.0114187446698336
"Gm38197",20.0610069529762,1.03035087992838e-06,0.00144269520518136,4.04727371688321e-05,0.00269088512076594
"Gm37024",23.9821525837174,-4.10869537053008e-07,0.00144269506818424,1.12854126827519e-15,4.58874192521113e-13
"Gm42695",31.3612764556305,-4.10394424719501e-07,0.00144269506857113,4.07875121518509e-16,3.71818530212671e-13
"Platr4",27.4640897255158,-1.12448801777353e-06,0.00144269524469218,5.17862038452268e-05,0.00327912036209581
"Gm38034",18.2916599733068,5.06070543498164e-07,0.00144269507885812,0.00122835055232791,0.0327269281036436
"Trpc4",16.6030287118044,-3.2390833602195e-07,0.00144269505609867,4.44600579672912e-15,9.5634892336407e-13
"Vmn2r4",26.0154294757045,4.92586986355155e-07,0.00144269507749652,0.000599654898373895,0.0201676455002936
"Rapgef2",74.8922728965986,1.40636809928133,0.867753608184609,0.00160085105995391,0.0380124163213405
"Tmem154",30.7673842519295,-1.04698914111369e-06,0.00144269520958401,0.000296563363370781,0.0129565183796115
"Crabp2",25.8269335516957,-3.9239477255897e-07,0.00144269506575033,8.89448351754311e-16,4.31038818724234e-13
"AI849053",18.7552731744457,-4.07527390884218e-07,0.00144269506690421,2.7590338646676e-15,7.47340524786907e-13
"Fdps",6.71166929262897,-1.53918034681499e-06,0.00144269534512898,0.000455251545436161,0.0171181602958733
"Hormad1",15.731200858239,5.19109928771944e-07,0.00144269508043893,0.00144330419658708,0.0356756906220775
"Plekho1",94.2020044125259,-7.36000546945251e-06,0.00144270153701752,0.000268375547320593,0.0120785511712564
"Pde4dip",262.78848792222,-1.0525803697469,0.332403725062429,5.8066471403184e-05,0.00362965075732638
"Gm42820",16.0093427757294,5.26315791133246e-07,0.00144269508174234,0.00132440664751845,0.0339861333916708
"Rpl36-ps7",16.6873722819666,-6.86036360921091e-07,0.00144269511466866,0.00199201111474804,0.0435532833713298
"Gm43465",16.194661405651,1.02254381925081e-06,0.00144269520394489,1.79605149995761e-05,0.00138999181427937
"Gm42939",131.082687025248,5.25716210953443,2.17537427344583,0.000131831742752944,0.00696138231497222
"Gm43061",19.101319009351,4.39033168946136e-07,0.00144269506818058,0.00129508628529777,0.0334667704189069
"Gnai3",440.439568231133,0.960224325224502,0.317472144580993,7.50116112168218e-05,0.00447834627456511
"Myoz2",13.8198550752181,-4.08865130821464e-07,0.00144269506652163,8.41659263525596e-15,1.38325281433583e-12
"Gm42515",15.0682402516313,-4.09622839662111e-07,0.00144269506687799,6.12681763560963e-15,1.08492370098209e-12
"Gm43355",19.6039331390208,4.33258588404908,1.95917305166777,0.000450733987740381,0.0170358812368955
"Gm43652",20.5706302995388,8.51460437495022e-07,0.00144269514512412,0.000554712368560674,0.019272631389399
"Gm9397",16.0682704575293,5.27639355509233e-07,0.00144269508196616,0.00128645525741563,0.0334667704189069
"Gm43522",19.9859701574786,-4.09829490112217e-07,0.00144269506765259,2.2050117633223e-15,6.45054141242306e-13
"Lef1",69.3257174002102,5.41762875191367,1.83056979743011,4.53599441533448e-05,0.00292281895652411
"Gm43445",21.3382256519027,3.17777537216942e-07,0.00144269505413137,4.51836063916723e-14,6.41651078340767e-12
"Gm43362",54.7668574435415,3.03055092489973,1.36637836545118,0.000394845888628054,0.0156940511221808
"Gm11827",26.6579407695664,1.43918553795814e-06,0.00144269523102218,0.0021924221754183,0.0465332460935758
"Mmp16",33.869537132449,5.49114966603828,2.02163101055972,0.000118466616421731,0.00658853534601227
"Prdx6-ps2",14.912400993348,-4.08317507336787e-07,0.00144269506666151,6.78712204122828e-15,1.15436318717495e-12
"Casp8ap2",25.7505456209201,-1.92135802318213e-06,0.00144269539659712,0.00226892841944532,0.0475919959614871
"Fancg",41.5488192109682,3.86726469095499,1.18044137021432,3.06297987705797e-05,0.00220700525427226
"Atp8b5",16.5554733918943,5.04829820638633,1.90061294253187,0.00017537006445403,0.00875473697190818
"Car9",18.296324818517,6.51287948348202e-07,0.00144269510159531,0.00135641205732302,0.0344993165125065
"Glipr2",37.766655244915,2.57791362812323,1.20316988309491,0.000544269968175431,0.0190000878866397
"Nr4a3",26.8913086058791,-9.44276368923839e-07,0.00144269518100368,0.000197901421568283,0.00961695712052917
"Zfp462",51.940288736411,-9.08929623864023e-07,0.0014426951725032,0.000232936366499303,0.0107821526353965
"Gm12519",21.3382256519027,3.17777537216942e-07,0.00144269505413137,4.51836063916723e-14,6.41651078340767e-12
"Susd1",52.2948834672824,2.65230232458823,0.820079429688229,3.48511388323419e-05,0.00243907946268261
"Tnfsf8",22.4785826733806,-6.52876526177183e-07,0.00144269510950104,0.00138975539082961,0.0350481932787323
"Gm11228",15.0657112384891,-4.0920476203432e-07,0.00144269506681817,6.13026341169293e-15,1.08492370098209e-12
"Acer2",112.787851875081,2.99761005956476,1.06417692255411,9.92031029281858e-05,0.00571277081311249
"Hacd4",26.4526637289885,3.33298839725277,2.52308498987002,0.00140263719750431,0.035251502212879
"Ube2u",24.4681085484516,3.73999763832899,1.75153518750615,0.00052054610995643,0.0185256154509311
"Gm12715",11.9887768673804,-8.62493743646319e-07,0.00144269515312741,0.00129027135052078,0.0334667704189069
"Dmrtb1",16.2743197221018,5.15459428621259e-07,0.00144269507993548,0.00136563234161081,0.0344993165125065
"Scp2",6711.01959172749,0.451140258570259,0.198507534226365,0.000620109862820977,0.0205676801893026
"Foxd2os",38.4171906826572,2.52192422145482,1.36963116351366,0.000890705067171804,0.026213969854169
"Gm12838",26.2428922367103,10.1540300560375,3.62125380573694,1.88663807355045e-06,0.000190316242081535
"Rad54l",34.2597604791012,3.36896322165011,1.2618889485418,0.000148170707229302,0.00774033190943927
"Gm22335",27.845222001733,6.4129000564931,1.70183006288878,4.99638323739244e-06,0.00045676311008337
"Mpl",40.7524292286404,3.70218871907882,1.89150366968123,0.000526761077965905,0.0185661067166441
"Ermap",18.5262734570259,6.63128936795802e-07,0.00144269510263683,0.00156929115534645,0.0375679570036867
"Oscp1",22.8480163587818,9.45897303445977e-07,0.00144269514988516,0.00183952557469607,0.0410789932535563
"Fabp3",37.1098069192416,-1.06235833337989e-06,0.00144269523341088,6.85650104419757e-24,3.34300135911593e-20
"Gm28874",12.5317386290857,-1.6608010717143e-06,0.00144269541223259,7.10754953816951e-07,7.93604023624469e-05
"Stmn1",53.035269869227,3.28260822181235,1.01229083687835,3.20537395114337e-05,0.00227597110598903
"Myom3",15.7825806403755,7.29435826656247e-07,0.00144269507067743,0.000382592795635314,0.0153741341257081
"Pla2g2d",13.4587693308849,5.36546939330499,1.85726222215623,9.6790057456481e-05,0.00564043095783246
"Fhad1",34.0761846200515,-3.90385732834463e-06,0.00144269600805878,0.00149628358696127,0.0363099071281089
"Anp32b-ps1",25.5202678806019,8.06152258321437e-07,0.0014426951302765,0.00103798178475168,0.0293616702213043
"Gm572",50.9214499150961,7.27127996498809e-07,0.0014426951269184,7.03779629109632e-06,0.000620131604517264
"Ankrd65",32.8985939289457,-3.76592744153251e-07,0.00144269506403089,4.23589085902632e-15,9.28124055298825e-13
"Gm43519",19.0154647278299,5.09112320683209e-07,0.00144269507947804,0.00109812686908246,0.0304149516777543
"Atg9b",54.8832344722257,8.4624312352664,2.46478719381722,1.07424752175317e-06,0.000115536900740321
"Prkag2os1",23.658663520292,2.50421471141254,1.51033796116316,0.0013639815003627,0.0344993165125065
"Gm26051",23.9796235705752,-3.67795840659498e-07,0.00144269506237204,1.12938202849252e-15,4.58874192521113e-13
"4930478M09Rik",35.2176367068198,-4.11460586009815e-07,0.00144269506888551,2.84452875231073e-16,3.28074529513365e-13
"Gm2810",26.4807885061664,3.68025333592633,1.36014875044115,0.000164406211885774,0.00843067508242113
"Gm16014",23.3043769497237,9.41099407215347e-07,0.00144269518189381,8.06135308323673e-06,0.000689552114318734
"D5Ertd615e",28.2328879440327,-7.20206612648965e-07,0.00144269512572575,0.000499271672860953,0.0179873072880226
"Gm43318",17.8328826904565,-4.19851470117532e-07,0.00144269506881689,3.37725210422784e-15,8.60903682259213e-13
"Gm43628",28.286641509,-4.02302442987572e-07,0.00144269506727058,6.02288202936972e-16,3.83029110624308e-13
"Ugdh",573.828343426318,0.719217731500077,0.269391689610223,0.000225571221794804,0.0106091005183042
"Gm43769",16.550498899229,5.2220054397179e-07,0.00144269508116605,0.00127934398127963,0.0334667704189069
"Commd8",119.5082096316,1.53579530623247,1.10310160662395,0.00200088144706261,0.0436168299943143
"Gm43417",28.2223296265379,5.27466069680656e-07,0.00144269508360775,0.000367152202532108,0.0150852114225763
"Tmprss11c",22.0494998402995,3.17967650830633e-07,0.0014426950541862,4.11867236435224e-14,6.21070316220415e-12
"Pf4",48.8280575527371,1.71950098279791,1.27406367380574,0.00202597252980773,0.0439672109695811
"Cops4",125.746737928496,-5.29735124779111e-06,0.00144269679749355,0.00100901330835833,0.0286810963941941
"Slc10a6",15.2892138789187,5.87098303262161,1.8577915895885,3.88287396368261e-05,0.00260526593884337
"Rpap2",149.615918478968,1.86296678520241,1.67477211661886,0.00214896123131102,0.045785857492559
"Chek2",78.7403372991121,4.02886852508458,1.0006206022779,1.68265051189402e-06,0.000172871174690164
"Cryba4",19.5338815902176,8.88306512668622e-07,0.00144269514461108,0.00132754889960692,0.0340071064002635
"Bicdl1",22.3765772262777,-1.77111881260483e-06,0.00144269550893202,1.09631720972758e-05,0.000900889428465468
"Gm3970",21.3135511669674,4.89921797424239e-07,0.00144269507670956,0.00107334204070764,0.0299043314846298
"Myl2",63.696054949612,-1.45367745586383e-06,0.00144269540177205,1.13513167988601e-06,0.000121193949501406
"Ccdc63",19.5252984974365,6.95949445375608,2.17983063417134,2.34080082675308e-05,0.00173801490826991
"P2rx4",254.820494678218,1.01370502312163,0.338971115379669,8.31238695606847e-05,0.00491400394628152
"Rilpl2",87.3335380862612,2.12193257376176,1.04646064364062,0.000712810079736971,0.0225676905547893
"Tmem132c",15.2812328790093,5.25809011210423e-07,0.00144269508154976,0.00153677656223948,0.0370320111628944
"Gm43474",30.5267141877426,-1.63824129515398e-06,0.00144269547481576,2.68229986233104e-06,0.000259827815141167
"Adgrd1",31.4350041874723,-3.0481084997648e-06,0.00144269604223801,0.000262095177868406,0.0118968965460296
"Gm42986",35.9732288755761,-4.03494497182925e-07,0.00144269506778834,2.43046148750833e-16,3.23185092525313e-13
"Gm42885",16.9940418600632,-8.07463302072888e-07,0.00144269514327229,0.000801333555298277,0.0243713620912949
"Limk1",28.550853116439,1.86936112164455,1.12236958083422,0.00148579252335991,0.0362816147565699
"Ssc4d",43.5120450774091,3.91853084353389,1.22058061458493,3.62999297796868e-05,0.00250452392871452
"Orai2",42.268247561439,7.62159676142232e-07,0.00144269508007479,0.0017036942396655,0.0395554534025195
"Actl6b",12.5719449628805,-8.40004505101911e-07,0.0014426951456313,0.0018772545152354,0.041730397863751
"Zfp113",59.9649272425758,1.63146054520086,1.03857623754021,0.00166806582368554,0.039113640473981
"Micall2",34.1241955709264,3.97447942432569,1.12046490290347,1.42619011654836e-05,0.00114620235355785
"Gm2314",26.4169176543875,6.36983665602806e-07,0.00144269510181757,0.000428721973585392,0.0165459533182943
"Plut",18.2095070615987,5.11176803311828e-07,0.00144269507967496,0.00117421252656602,0.0319836250020133
"Gm15411",26.183040219952,8.18041922366244,2.34354631682948,3.62898948497406e-06,0.000335957146814655
"Asns",55.4031767288671,-1.28460734472478e-06,0.00144269531861228,3.84418201230404e-07,4.46260716618819e-05
"Gpr85",16.1559371027098,-8.41092843603848e-07,0.00144269515125845,0.000687336710718141,0.0220211557067218
"Snd1",191.561978643599,-8.63959980158138e-06,0.00144269928525477,0.000836162895586727,0.0251140753054354
"Gm13859",21.5151961692334,3.17847335448906e-07,0.00144269505414769,4.38710838015831e-14,6.41651078340767e-12
"Cyren",44.9542118573223,-1.70146411524851e-06,0.00144269537991977,0.000930021422679855,0.0270445792237341
"Gm15697",43.7686330207462,5.10634971852444e-07,0.00144269508153037,0.000181474218521585,0.00899804540445838
"Dennd2a",34.8003983368592,2.53971420715295,1.49694542231531,0.00119299159592537,0.0321609341892508
"8030453O22Rik",20.4824820110593,-1.16436526249439e-06,0.00144269524455607,0.000340311698087761,0.0141815931849849
"Trbv13-1",299.114262862995,-4.10798178726159e-07,0.00144269506905882,0.00086632487374528,0.0256512832556118
"Trbc2",317.90452230751,-1.53023420047169e-06,0.00144269542831676,4.10439501834958e-07,4.72716424672436e-05
"Trpv5",26.96390403391,3.61295124437453e-07,0.00144269505918323,3.72787651716409e-14,5.92691845832164e-12
"Olfr446",28.9015684983261,-4.03118704642631e-07,0.00144269506741937,5.55541306515226e-16,3.83029110624308e-13
"Gimap1os",44.5400826867388,5.78580571605686,1.24326116197774,2.15628611438604e-07,2.60661132191113e-05
"Igf2bp3",60.1560290705239,5.69928663719471e-07,0.00144269509211164,3.84833363424146e-05,0.00259398968055529
"Mpp6",237.783278006111,0.668452964696973,0.457419183031376,0.00223896002997248,0.0472544868283345
"Pde1c",12.0279233217664,1.25779886949762e-06,0.0014426952216255,0.00174290509034825,0.0398335511820685
"Pyurf",83.2612870691674,-3.87738457163972e-06,0.00144269670101009,0.000118330980375751,0.00658853534601227
"Il12rb2",17.6266618847288,-7.11568959825888e-07,0.00144269512096619,0.00161217032230276,0.038157306317674
"Igkv4-60",18.2749124473339,4.71579655611465e-07,0.00144269507341375,0.00171358588095089,0.0396592099377669
"Vamp8",406.765352150732,0.404059043640562,0.207655610830642,0.00129578830550471,0.0334667704189069
"Dnah6",13.1304325310334,7.2876060322706e-07,0.00144269512018703,0.000326463916167385,0.0138372265107023
"Clec4f",553.223291581457,0.963895453540394,0.14842963874976,3.3251200951832e-12,4.63205063164235e-10
"Gm10443",44.3124349148585,1.95606665925985,0.901822149213848,0.000643675409926164,0.0208297350021903
"Efcc1",44.5237422052786,3.22830576106498,0.899433252352445,1.04481234774738e-05,0.00086832217105119
"Gm44168",23.9182069558682,5.80206771041503e-07,0.0014426950936013,0.000723625839986725,0.0228113688825126
"Gm44001",26.4418605410218,-4.0670148847567e-07,0.00144269506777302,3.8437420358892e-15,9.28124055298825e-13
"Gm7825",14.6699623151228,5.12241461711033e-07,0.00144269507896052,0.00169212218677897,0.0393492388330937
"4933431M02Rik",24.9045430677066,-3.24384049204984e-07,0.00144269505723643,1.00000959105586e-15,4.31038818724234e-13
"Camk1",122.391084039574,0.900185060240362,0.414802690552429,0.000641777774058642,0.0208143758340483
"Il17re",12.1415625800567,1.2041512715096e-06,0.0014426952003381,0.00168205864862865,0.0392129437693766
"Fancd2os",15.0539871241767,5.1872511331592e-07,0.00144269508038432,0.00178044324428567,0.040251226173364
"Clec4a3",40.8391134435665,5.27175711715172,1.03616072117176,3.41428456486074e-08,4.30523623536363e-06
"P3h3",57.4198322370341,2.35811457156579,0.85747594389359,0.000146125835733663,0.00768842661610178
"Dyrk4",11.1602262336485,7.43251645282752e-07,0.00144269511664128,0.00157411255726715,0.0376218045345533
"Gm19065",22.8082780600175,9.94322677297346,3.57373220801197,2.18090417351021e-06,0.000218207443199112
